Date,Hours,SE1,SE2,SE3,SE4,SE
2016-05-22,10 - 11,1644.0,2839.0,7667.0,601.0,12752.0
2016-05-22,11 - 12,1650.0,3143.0,7730.0,671.0,13194.0
2016-05-22,12 - 13,1628.0,3219.0,7779.0,745.0,13370.0
2016-05-22,13 - 14,1463.0,3193.0,7838.0,808.0,13302.0
2016-05-22,14 - 15,1439.0,3201.0,7878.0,880.0,13399.0
2016-05-22,15 - 16,1441.0,3102.0,7897.0,930.0,13371.0
2016-05-22,16 - 17,1470.0,3325.0,7928.0,970.0,13693.0
2016-05-22,17 - 18,1629.0,3910.0,7935.0,981.0,14455.0
2016-05-22,18 - 19,1893.0,4471.0,7933.0,1006.0,15304.0
2016-05-22,19 - 20,2357.0,4619.0,7975.0,1002.0,15953.0
2016-05-22,20 - 21,2479.0,4600.0,8034.0,1009.0,16122.0
2016-05-22,21 - 22,2470.0,4503.0,8114.0,1018.0,16105.0
2016-05-22,22 - 23,2346.0,4568.0,8168.0,1021.0,16103.0
2016-05-22,23 - 00,1753.0,4268.0,8191.0,981.0,15193.0
2016-05-23,00 - 01,1260.0,3087.0,8206.0,1016.0,13569.0
2016-05-23,01 - 02,1118.0,2687.0,8243.0,985.0,13033.0
2016-05-23,02 - 03,1081.0,2637.0,8201.0,931.0,12851.0
2016-05-23,03 - 04,1103.0,2622.0,8102.0,865.0,12691.0
2016-05-23,04 - 05,1084.0,2600.0,8042.0,785.0,12512.0
2016-05-23,05 - 06,1192.0,2823.0,8000.0,679.0,12694.0
2016-05-23,06 - 07,2105.0,3599.0,7987.0,620.0,14311.0
2016-05-23,07 - 08,2946.0,5070.0,8019.0,609.0,16643.0
2016-05-23,08 - 09,3226.0,5832.0,8177.0,584.0,17819.0
2016-05-23,09 - 10,3214.0,5854.0,8095.0,557.0,17721.0
2016-05-23,10 - 11,3197.0,5799.0,8116.0,556.0,17668.0
2016-05-23,11 - 12,3202.0,5733.0,7983.0,556.0,17473.0
2016-05-23,12 - 13,3000.0,5658.0,7863.0,555.0,17075.0
2016-05-23,13 - 14,2993.0,5615.0,7862.0,582.0,17051.0
2016-05-23,14 - 15,2744.0,5480.0,7844.0,574.0,16642.0
2016-05-23,15 - 16,2867.0,5318.0,7925.0,590.0,16700.0
2016-05-23,16 - 17,2678.0,5105.0,7873.0,587.0,16244.0
2016-05-23,17 - 18,2653.0,5182.0,7810.0,574.0,16219.0
2016-05-23,18 - 19,2544.0,5009.0,7762.0,554.0,15869.0
2016-05-23,19 - 20,2421.0,4951.0,7745.0,513.0,15630.0
2016-05-23,20 - 21,2278.0,4596.0,7725.0,476.0,15074.0
2016-05-23,21 - 22,2153.0,4559.0,7726.0,479.0,14917.0
2016-05-23,22 - 23,1811.0,4557.0,7701.0,483.0,14551.0
2016-05-23,23 - 00,1297.0,4182.0,7707.0,487.0,13673.0
2016-05-24,00 - 01,1021.0,3419.0,7615.0,504.0,12559.0
2016-05-24,01 - 02,1065.0,3430.0,7607.0,532.0,12634.0
2016-05-24,02 - 03,1043.0,3388.0,7593.0,523.0,12548.0
2016-05-24,03 - 04,1043.0,3405.0,7570.0,494.0,12512.0
2016-05-24,04 - 05,1031.0,3324.0,7579.0,476.0,12411.0
2016-05-24,05 - 06,1109.0,3673.0,7582.0,436.0,12801.0
2016-05-24,06 - 07,2022.0,4580.0,7638.0,424.0,14665.0
2016-05-24,07 - 08,2599.0,5470.0,7724.0,410.0,16203.0
2016-05-24,08 - 09,2982.0,5884.0,7756.0,389.0,17012.0
2016-05-24,09 - 10,3045.0,5888.0,7846.0,389.0,17168.0
2016-05-24,10 - 11,3084.0,5844.0,7867.0,391.0,17187.0
2016-05-24,11 - 12,3059.0,5802.0,7898.0,401.0,17160.0
2016-05-24,12 - 13,2887.0,5746.0,7922.0,419.0,16974.0
2016-05-24,13 - 14,2793.0,5613.0,7939.0,441.0,16787.0
2016-05-24,14 - 15,2786.0,5524.0,7964.0,453.0,16727.0
2016-05-24,15 - 16,2659.0,5296.0,8033.0,474.0,16461.0
2016-05-24,16 - 17,2382.0,5169.0,8095.0,498.0,16144.0
2016-05-24,17 - 18,2275.0,5200.0,8138.0,482.0,16095.0
2016-05-24,18 - 19,2203.0,5203.0,8119.0,462.0,15987.0
2016-05-24,19 - 20,2172.0,5008.0,8148.0,450.0,15779.0
2016-05-24,20 - 21,2049.0,4776.0,8169.0,443.0,15436.0
2016-05-24,21 - 22,2050.0,4776.0,8210.0,424.0,15460.0
2016-05-24,22 - 23,1608.0,4790.0,8193.0,435.0,15026.0
2016-05-24,23 - 00,1410.0,4729.0,8186.0,424.0,14748.0
2016-05-25,00 - 01,1387.0,4679.0,8083.0,410.0,14558.0
2016-05-25,01 - 02,1416.0,4596.0,8000.0,423.0,14435.0
2016-05-25,02 - 03,1345.0,4513.0,7924.0,441.0,14223.0
2016-05-25,03 - 04,1339.0,4469.0,7821.0,459.0,14087.0
2016-05-25,04 - 05,1259.0,4356.0,7721.0,452.0,13788.0
2016-05-25,05 - 06,1260.0,4602.0,7708.0,437.0,14007.0
2016-05-25,06 - 07,1451.0,5300.0,7751.0,430.0,14932.0
2016-05-25,07 - 08,2642.0,5919.0,7783.0,435.0,16778.0
2016-05-25,08 - 09,3079.0,5980.0,7796.0,426.0,17280.0
2016-05-25,09 - 10,3051.0,5894.0,7831.0,427.0,17203.0
2016-05-25,10 - 11,3037.0,5792.0,7833.0,425.0,17087.0
2016-05-25,11 - 12,3061.0,5969.0,7857.0,432.0,17319.0
2016-05-25,12 - 13,2945.0,6023.0,7877.0,456.0,17300.0
2016-05-25,13 - 14,2908.0,5964.0,7871.0,473.0,17216.0
2016-05-25,14 - 15,2892.0,5876.0,7907.0,480.0,17155.0
2016-05-25,15 - 16,2571.0,5799.0,7905.0,500.0,16775.0
2016-05-25,16 - 17,2246.0,5789.0,7919.0,566.0,16520.0
2016-05-25,17 - 18,2347.0,5844.0,7885.0,637.0,16714.0
2016-05-25,18 - 19,2248.0,5746.0,7834.0,685.0,16513.0
2016-05-25,19 - 20,2143.0,5589.0,7777.0,711.0,16220.0
2016-05-25,20 - 21,1865.0,5470.0,7672.0,722.0,15728.0
2016-05-25,21 - 22,1727.0,5411.0,7660.0,721.0,15518.0
2016-05-25,22 - 23,1605.0,5422.0,7579.0,682.0,15288.0
2016-05-25,23 - 00,1401.0,5246.0,7555.0,653.0,14854.0
2016-05-26,00 - 01,1356.0,4897.0,7505.0,579.0,14337.0
2016-05-26,01 - 02,1306.0,4616.0,7527.0,543.0,13991.0
2016-05-26,02 - 03,1292.0,4565.0,7576.0,501.0,13933.0
2016-05-26,03 - 04,1275.0,4543.0,7581.0,460.0,13859.0
2016-05-26,04 - 05,1255.0,4520.0,7617.0,423.0,13815.0
2016-05-26,05 - 06,1423.0,4689.0,7655.0,397.0,14165.0
2016-05-26,06 - 07,2034.0,5386.0,7700.0,371.0,15491.0
2016-05-26,07 - 08,2901.0,6122.0,7751.0,377.0,17151.0
2016-05-26,08 - 09,3133.0,6413.0,7777.0,355.0,17678.0
2016-05-26,09 - 10,3194.0,6482.0,7811.0,335.0,17823.0
2016-05-26,10 - 11,3044.0,6289.0,7827.0,322.0,17481.0
2016-05-26,11 - 12,2932.0,6034.0,7867.0,310.0,17143.0
2016-05-26,12 - 13,2778.0,5931.0,7911.0,316.0,16936.0
2016-05-26,13 - 14,2643.0,5771.0,7950.0,348.0,16713.0
2016-05-26,14 - 15,2604.0,5756.0,7948.0,378.0,16687.0
2016-05-26,15 - 16,2625.0,5665.0,7972.0,417.0,16679.0
2016-05-26,16 - 17,2601.0,5725.0,7986.0,481.0,16793.0
2016-05-26,17 - 18,2763.0,5826.0,7980.0,512.0,17081.0
2016-05-26,18 - 19,2772.0,5942.0,7925.0,499.0,17138.0
2016-05-26,19 - 20,2629.0,5917.0,7908.0,474.0,16928.0
2016-05-26,20 - 21,2617.0,5839.0,7893.0,445.0,16794.0
2016-05-26,21 - 22,2266.0,5751.0,7870.0,418.0,16306.0
2016-05-26,22 - 23,2063.0,5605.0,7865.0,393.0,15926.0
2016-05-26,23 - 00,1587.0,5169.0,7846.0,337.0,14939.0
2016-05-27,00 - 01,1284.0,4692.0,7804.0,315.0,14094.0
2016-05-27,01 - 02,1225.0,4593.0,7811.0,314.0,13942.0
2016-05-27,02 - 03,1252.0,4565.0,7789.0,307.0,13913.0
2016-05-27,03 - 04,1233.0,4490.0,7711.0,291.0,13725.0
2016-05-27,04 - 05,1222.0,4421.0,7735.0,271.0,13649.0
2016-05-27,05 - 06,1429.0,4657.0,7756.0,274.0,14116.0
2016-05-27,06 - 07,2276.0,5531.0,7792.0,293.0,15892.0
2016-05-27,07 - 08,3044.0,6108.0,7818.0,334.0,17304.0
2016-05-27,08 - 09,3439.0,6160.0,7872.0,347.0,17819.0
2016-05-27,09 - 10,3348.0,6105.0,7846.0,338.0,17638.0
2016-05-27,10 - 11,3343.0,6157.0,7798.0,357.0,17655.0
2016-05-27,11 - 12,3301.0,6138.0,7760.0,336.0,17534.0
2016-05-27,12 - 13,3180.0,6054.0,7735.0,331.0,17301.0
2016-05-27,13 - 14,2952.0,5899.0,7729.0,325.0,16904.0
2016-05-27,14 - 15,2612.0,5710.0,7658.0,298.0,16278.0
2016-05-27,15 - 16,2460.0,5564.0,7620.0,294.0,15939.0
2016-05-27,16 - 17,2698.0,5592.0,7590.0,300.0,16180.0
2016-05-27,17 - 18,2653.0,5505.0,7607.0,304.0,16069.0
2016-05-27,18 - 19,2687.0,5528.0,7579.0,303.0,16098.0
2016-05-27,19 - 20,2589.0,5387.0,7568.0,303.0,15847.0
2016-05-27,20 - 21,2590.0,5315.0,7566.0,298.0,15770.0
2016-05-27,21 - 22,2123.0,5272.0,7556.0,278.0,15229.0
2016-05-27,22 - 23,2024.0,5144.0,7613.0,271.0,15052.0
2016-05-27,23 - 00,1669.0,5055.0,7659.0,269.0,14652.0
2016-05-28,00 - 01,1322.0,4182.0,7464.0,250.0,13219.0
2016-05-28,01 - 02,1284.0,3846.0,7452.0,252.0,12834.0
2016-05-28,02 - 03,1261.0,3644.0,7429.0,253.0,12587.0
2016-05-28,03 - 04,1240.0,3507.0,7404.0,258.0,12408.0
2016-05-28,04 - 05,1233.0,3388.0,7310.0,265.0,12197.0
2016-05-28,05 - 06,1214.0,3420.0,7300.0,271.0,12206.0
2016-05-28,06 - 07,1176.0,3544.0,7290.0,275.0,12285.0
2016-05-28,07 - 08,1815.0,4136.0,7333.0,283.0,13567.0
2016-05-28,08 - 09,2473.0,4554.0,7444.0,294.0,14764.0
2016-05-28,09 - 10,2631.0,4548.0,7396.0,307.0,14881.0
2016-05-28,10 - 11,2213.0,4425.0,7380.0,333.0,14351.0
2016-05-28,11 - 12,1942.0,4431.0,7374.0,356.0,14103.0
2016-05-28,12 - 13,1821.0,4417.0,7317.0,371.0,13926.0
2016-05-28,13 - 14,1771.0,4408.0,7334.0,376.0,13890.0
2016-05-28,14 - 15,1612.0,4427.0,7233.0,381.0,13654.0
2016-05-28,15 - 16,1585.0,4359.0,6898.0,389.0,13231.0
2016-05-28,16 - 17,1702.0,4395.0,6931.0,385.0,13413.0
2016-05-28,17 - 18,1898.0,4436.0,6918.0,410.0,13661.0
2016-05-28,18 - 19,2333.0,4589.0,6728.0,453.0,14103.0
2016-05-28,19 - 20,2514.0,4560.0,6591.0,457.0,14122.0
2016-05-28,20 - 21,2448.0,4504.0,6473.0,467.0,13892.0
2016-05-28,21 - 22,2325.0,4449.0,6494.0,477.0,13746.0
2016-05-28,22 - 23,2266.0,4352.0,6507.0,496.0,13622.0
2016-05-28,23 - 00,1986.0,4102.0,6502.0,499.0,13089.0
2016-05-29,00 - 01,1453.0,3207.0,6473.0,414.0,11548.0
2016-05-29,01 - 02,1348.0,2923.0,6397.0,417.0,11085.0
2016-05-29,02 - 03,1214.0,2804.0,6454.0,427.0,10899.0
2016-05-29,03 - 04,1192.0,2778.0,6450.0,435.0,10855.0
2016-05-29,04 - 05,1169.0,2765.0,6443.0,420.0,10798.0
2016-05-29,05 - 06,1160.0,2799.0,6438.0,426.0,10823.0
2016-05-29,06 - 07,1155.0,2829.0,6442.0,430.0,10856.0
2016-05-29,07 - 08,1307.0,2927.0,6405.0,433.0,11072.0
2016-05-29,08 - 09,1678.0,3194.0,6411.0,433.0,11716.0
2016-05-29,09 - 10,2013.0,3588.0,6510.0,457.0,12568.0
2016-05-29,10 - 11,2069.0,3847.0,6542.0,489.0,12946.0
2016-05-29,11 - 12,2079.0,4021.0,6564.0,520.0,13184.0
2016-05-29,12 - 13,2261.0,4086.0,6595.0,526.0,13468.0
2016-05-29,13 - 14,2100.0,4102.0,6604.0,572.0,13377.0
2016-05-29,14 - 15,1978.0,4105.0,6614.0,615.0,13312.0
2016-05-29,15 - 16,1814.0,3953.0,6645.0,643.0,13054.0
2016-05-29,16 - 17,1844.0,4122.0,6670.0,678.0,13313.0
2016-05-29,17 - 18,2056.0,4156.0,6711.0,704.0,13626.0
2016-05-29,18 - 19,2315.0,4127.0,6730.0,745.0,13918.0
2016-05-29,19 - 20,2364.0,4191.0,6731.0,794.0,14080.0
2016-05-29,20 - 21,2322.0,4269.0,6832.0,847.0,14270.0
2016-05-29,21 - 22,2333.0,4264.0,6937.0,909.0,14443.0
2016-05-29,22 - 23,2296.0,4183.0,6817.0,968.0,14265.0
2016-05-29,23 - 00,1626.0,3676.0,6777.0,985.0,13064.0
2016-05-30,00 - 01,1287.0,2952.0,6751.0,1004.0,11993.0
2016-05-30,01 - 02,1115.0,2768.0,6751.0,1021.0,11655.0
2016-05-30,02 - 03,978.0,2713.0,6737.0,1028.0,11455.0
2016-05-30,03 - 04,918.0,2667.0,6731.0,1016.0,11333.0
2016-05-30,04 - 05,963.0,2665.0,6683.0,1016.0,11328.0
2016-05-30,05 - 06,1203.0,2899.0,6671.0,995.0,11768.0
2016-05-30,06 - 07,2180.0,3890.0,6667.0,975.0,13713.0
2016-05-30,07 - 08,2884.0,4730.0,6719.0,1043.0,15376.0
2016-05-30,08 - 09,3143.0,5017.0,6877.0,1067.0,16104.0
2016-05-30,09 - 10,3144.0,5013.0,6899.0,1111.0,16167.0
2016-05-30,10 - 11,3134.0,4989.0,6916.0,1142.0,16180.0
2016-05-30,11 - 12,2982.0,4926.0,6899.0,1174.0,15980.0
2016-05-30,12 - 13,2907.0,4863.0,6849.0,1219.0,15838.0
2016-05-30,13 - 14,2786.0,4752.0,6844.0,1260.0,15642.0
2016-05-30,14 - 15,2668.0,4719.0,6846.0,1268.0,15502.0
2016-05-30,15 - 16,2662.0,4627.0,6910.0,1268.0,15466.0
2016-05-30,16 - 17,2640.0,4529.0,6966.0,1286.0,15421.0
2016-05-30,17 - 18,2650.0,4432.0,6949.0,1280.0,15312.0
2016-05-30,18 - 19,2672.0,4334.0,6940.0,1287.0,15233.0
2016-05-30,19 - 20,2492.0,4333.0,6934.0,1284.0,15043.0
2016-05-30,20 - 21,2384.0,4241.0,6909.0,1274.0,14807.0
2016-05-30,21 - 22,2114.0,4123.0,6889.0,1245.0,14371.0
2016-05-30,22 - 23,1954.0,4111.0,6863.0,1227.0,14155.0
2016-05-30,23 - 00,1743.0,3890.0,6833.0,1207.0,13674.0
2016-05-31,00 - 01,1356.0,2913.0,6802.0,1186.0,12257.0
2016-05-31,01 - 02,1272.0,2661.0,6789.0,1162.0,11884.0
2016-05-31,02 - 03,1244.0,2584.0,6829.0,1117.0,11773.0
2016-05-31,03 - 04,1237.0,2556.0,6806.0,1078.0,11676.0
2016-05-31,04 - 05,1148.0,2627.0,6682.0,1013.0,11470.0
2016-05-31,05 - 06,1275.0,2945.0,6610.0,1003.0,11832.0
2016-05-31,06 - 07,1932.0,3884.0,6611.0,960.0,13386.0
2016-05-31,07 - 08,3233.0,5241.0,6687.0,943.0,16103.0
2016-05-31,08 - 09,3530.0,5526.0,6800.0,927.0,16782.0
2016-05-31,09 - 10,3481.0,5485.0,6732.0,914.0,16611.0
2016-05-31,10 - 11,3438.0,5469.0,6726.0,902.0,16536.0
2016-05-31,11 - 12,3396.0,5463.0,6707.0,892.0,16458.0
2016-05-31,12 - 13,3507.0,5460.0,6617.0,907.0,16490.0
2016-05-31,13 - 14,3436.0,5193.0,6649.0,922.0,16200.0
2016-05-31,14 - 15,3389.0,5143.0,6693.0,951.0,16175.0
2016-05-31,15 - 16,3240.0,5160.0,6742.0,920.0,16062.0
2016-05-31,16 - 17,3292.0,5039.0,6741.0,909.0,15979.0
2016-05-31,17 - 18,3561.0,5209.0,6829.0,910.0,16509.0
2016-05-31,18 - 19,3463.0,5047.0,6819.0,898.0,16227.0
2016-05-31,19 - 20,3343.0,4954.0,6723.0,894.0,15914.0
2016-05-31,20 - 21,3094.0,4844.0,6628.0,887.0,15453.0
2016-05-31,21 - 22,2704.0,4773.0,6632.0,850.0,14959.0
2016-05-31,22 - 23,2487.0,4429.0,6607.0,852.0,14374.0
2016-05-31,23 - 00,2115.0,3988.0,6478.0,847.0,13429.0
2016-06-01,00 - 01,1707.0,3158.0,6471.0,852.0,12188.0
2016-06-01,01 - 02,1596.0,2906.0,6463.0,831.0,11795.0
2016-06-01,02 - 03,1508.0,2848.0,6357.0,819.0,11532.0
2016-06-01,03 - 04,1515.0,2742.0,6106.0,804.0,11167.0
2016-06-01,04 - 05,1515.0,2680.0,5856.0,784.0,10835.0
2016-06-01,05 - 06,1682.0,2811.0,5735.0,746.0,10974.0
2016-06-01,06 - 07,2761.0,3894.0,5770.0,758.0,13184.0
2016-06-01,07 - 08,3385.0,5013.0,6023.0,764.0,15185.0
2016-06-01,08 - 09,3456.0,5485.0,6042.0,759.0,15742.0
2016-06-01,09 - 10,3435.0,5553.0,6040.0,758.0,15787.0
2016-06-01,10 - 11,3553.0,5449.0,6044.0,758.0,15803.0
2016-06-01,11 - 12,3548.0,5287.0,5961.0,781.0,15577.0
2016-06-01,12 - 13,3400.0,5320.0,5987.0,809.0,15516.0
2016-06-01,13 - 14,3391.0,5281.0,5963.0,815.0,15450.0
2016-06-01,14 - 15,3232.0,5172.0,5913.0,808.0,15126.0
2016-06-01,15 - 16,3021.0,5105.0,5947.0,811.0,14884.0
2016-06-01,16 - 17,2990.0,4955.0,5889.0,806.0,14640.0
2016-06-01,17 - 18,3119.0,4978.0,5899.0,786.0,14781.0
