Date, Close/Last, Volume, Open, High, Low
05/20/2016, 1604, 6, 1622.5, 1622.5, 1622.5
05/19/2016, 1605.25, N/A, 1605.25, 1605.25, 1605.25
05/18/2016, 1609.25, 3, 1603, 1603, 1603
05/17/2016, 1604.75, 5, 1604.75, 1604.75, 1604.75
05/16/2016, 1608.75, 17, 1602.25, 1611, 1596.25
05/13/2016, 1600.25, 29, 1597.25, 1601.5, 1585.75
05/12/2016, 1612.25, 12, 1634.25, 1634.75, 1619.75
05/11/2016, 1633.25, 7, 1637.25, 1637.25, 1637.25
05/10/2016, 1624.75, 3, 1628.75, 1628.75, 1628.75
05/09/2016, 1630.5, 38, 1636.75, 1636.75, 1630.25
05/06/2016, 1663.75, 8, 1662.25, 1663, 1662.25
05/05/2016, 1673.5, N/A, 1673.5, 1673.5, 1673.5
05/04/2016, 1687.75, 8, 1677, 1677, 1674.5
05/03/2016, 1692.25, N/A, 1692.25, 1692.25, 1692.25
05/02/2016, 1732.75, N/A, 1732.75, 1732.75, 1732.75
04/29/2016, 1732.75, 66, 1730.25, 1734.75, 1730
04/28/2016, 1726, 25, 1726, 1726, 1726
04/27/2016, 1708, N/A, 1708, 1708, 1708
04/26/2016, 1714.75, 6, 1705, 1705, 1704
04/25/2016, 1722.25, N/A, 1722.25, 1722.25, 1722.25
04/22/2016, 1719.25, 9, 1705.25, 1719.5, 1705.25
04/21/2016, 1702.25, 19, 1704.5, 1704.5, 1685.25
04/20/2016, 1691.75, 13, 1670.75, 1694.5, 1670.75
04/19/2016, 1658.25, 5, 1641.25, 1641.25, 1641.25
04/18/2016, 1639, 5, 1636.75, 1636.75, 1630
04/15/2016, 1624.75, 11, 1623.5, 1623.5, 1618.5
04/14/2016, 1629.5, N/A, 1629.5, 1629.5, 1629.5
04/13/2016, 1628.5, 81, 1618, 1634.25, 1616
04/12/2016, 1602, 11, 1599.5, 1609.75, 1599.5
04/11/2016, 1583.75, 31, 1585.75, 1590.25, 1583.5
04/08/2016, 1598.5, N/A, 1598.5, 1598.5, 1598.5
04/07/2016, 1582.75, 5, 1584.75, 1584.75, 1584.75
04/06/2016, 1594.25, 8, 1598.75, 1598.75, 1594.25
04/05/2016, 1606.5, 33, 1617.5, 1617.5, 1599.75
04/04/2016, 1623.25, N/A, 1623.25, 1623.25, 1623.25
04/01/2016, 1626.25, N/A, 1626.25, 1626.25, 1626.25
03/31/2016, 1615.75, 19, 1595.25, 1603.75, 1595.25
03/30/2016, 1602, N/A, 1602, 1602, 1602
03/29/2016, 1592.25, 10, 1589.25, 1597.75, 1589.25
03/28/2016, 1590, N/A, 1590, 1590, 1590
03/24/2016, 1590.5, N/A, 1590.5, 1590.5, 1590.5
03/23/2016, 1595.25, 24, 1585.5, 1585.5, 1574.75
03/22/2016, 1594, 21, 1595, 1595, 1591.25
03/21/2016, 1610, 18, 1606.75, 1609.5, 1601
03/18/2016, 1606.25, 15, 1612.5, 1612.5, 1606.5
03/17/2016, 1615.25, 1, 1615, 1615, 1615
03/16/2016, 1615.25, 9, 1604.5, 1605.75, 1604.5
03/15/2016, 1615.5, N/A, 1615.5, 1615.5, 1615.5
03/11/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
03/10/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
03/09/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
03/08/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
03/04/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
03/03/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
03/02/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
03/01/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
02/26/2016, 1644.5, N/A, 1644.5, 1644.5, 1644.5
02/25/2016, 1644.5, 48, 1659.75, 1659.75, 1644
02/24/2016, 1654, 6, 1649, 1649, 1649
02/23/2016, 1631.25, 3, 1660, 1660, 1660
02/22/2016, 1662.5, 8, 1648, 1648, 1647.25
02/19/2016, 1630.75, 17, 1635.5, 1639.25, 1635.5
02/18/2016, 1612.25, 3, 1613.5, 1613.5, 1613.5
02/17/2016, 1615.25, 28, 1614, 1614, 1611.25
02/16/2016, 1626, 11, 1640, 1640, 1636
02/12/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
02/11/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
02/10/2016, 1591.75, N/A, 1591.75, 1591.75, 1591.75
02/09/2016, 1591.75, 17, 1620.75, 1620.75, 1589.5
02/08/2016, 1617.25, N/A, 1617.25, 1617.25, 1617.25
02/05/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
02/04/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
02/03/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
02/02/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
01/29/2016, 1643.25, 3, 1644.75, 1644.75, 1644.75
01/28/2016, 1639.75, 37, 1647, 1647, 1647
01/27/2016, 1650, 5, 1642, 1642, 1642
01/26/2016, 1627.75, 21, 1626.5, 1626.5, 1625.25
01/25/2016, 1612.25, N/A, 1612.25, 1612.25, 1612.25
01/22/2016, 1620, 3, 1631.5, 1631.5, 1631.5
01/21/2016, 1618.75, 3, 1607.25, 1607.25, 1607.25
01/20/2016, 1605.5, N/A, 1605.5, 1605.5, 1605.5
01/19/2016, 1620, 6, 1630.5, 1631.5, 1630.5
01/15/2016, 1609.5, 5, 1613, 1613, 1613
01/14/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
01/13/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
01/12/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
01/08/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
01/07/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
01/06/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
01/05/2016, 1697.5, N/A, 1697.5, 1697.5, 1697.5
12/31/2015, 1697.5, N/A, 1697.5, 1697.5, 1697.5
12/30/2015, 1670.75, N/A, 1670.75, 1670.75, 1670.75
12/29/2015, 1670.75, 19, 1686.75, 1686.75, 1683.5
12/28/2015, 1697.75, N/A, 1697.75, 1697.75, 1697.75
12/24/2015, 1697.75, 8, 1697.25, 1698.25, 1697.25
12/23/2015, 1680, 22, 1677.75, 1681.75, 1672.25
12/22/2015, 1654.5, 3, 1664, 1664, 1664
12/21/2015, 1664.25, N/A, 1664.25, 1664.25, 1664.25
12/18/2015, 1657, 10, 1654, 1654, 1654
12/17/2015, 1629, N/A, 1629, 1629, 1629
12/16/2015, 1640, 18, 1638, 1651, 1638
12/15/2015, 1626, 3, 1628.5, 1628.5, 1628.5
12/14/2015, 1645, N/A, 1645, 1645, 1645
12/11/2015, 1636.5, N/A, 1636.5, 1636.5, 1636.5
12/10/2015, 1641.75, 6, 1635.75, 1635.75, 1633.75
12/09/2015, 1643.25, N/A, 1643.25, 1643.25, 1643.25
12/08/2015, 1628.25, N/A, 1628.25, 1628.25, 1628.25
12/07/2015, 1641.5, N/A, 1641.5, 1641.5, 1641.5
12/04/2015, 1669.5, 25, 1671.75, 1679.25, 1667.75
12/03/2015, 1634.5, 7, 1639.5, 1642, 1639.5
12/02/2015, 1646.75, 52, 1637.75, 1651.25, 1635.75
12/01/2015, 1630.25, 32, 1599, 1636, 1599
11/30/2015, 1601.5, 38, 1612.75, 1612.75, 1602.25
11/27/2015, 1624, 3, 1623.5, 1623.5, 1616.75
11/25/2015, 1610, 30, 1590.75, 1612.5, 1590.75
11/24/2015, 1591.5, 11, 1595.25, 1595.25, 1595
11/23/2015, 1579.5, N/A, 1579.5, 1579.5, 1579.5
11/20/2015, 1589.5, 4, 1633.25, 1633.25, 1619.5
11/19/2015, 1609, 4, 1609, 1609, 1609
11/18/2015, 1615.25, 15, 1615.25, 1615.25, 1615.25
11/17/2015, 1616.5, 5, 1616.5, 1616.5, 1616.5
11/16/2015, 1608.75, 10, 1608.75, 1608.75, 1608.75
11/13/2015, 1632, 25, 1632, 1632, 1632
11/12/2015, 1633.5, N/A, 1633.5, 1633.5, 1633.5
11/11/2015, 1658.25, N/A, 1658.25, 1658.25, 1658.25
11/10/2015, 1649.5, 5, 1649.5, 1649.5, 1649.5
11/09/2015, 1664.25, N/A, 1664.25, 1664.25, 1664.25
11/06/2015, 1657.75, N/A, 1657.75, 1657.75, 1657.75
11/05/2015, 1634.5, N/A, 1634.5, 1634.5, 1634.5
11/04/2015, 1627, 14, 1627, 1627, 1627
11/03/2015, 1611.5, 15, 1602.5, 1602.5, 1602.5
11/02/2015, 1586.75, N/A, 1586.75, 1586.75, 1586.75
10/30/2015, 1575, N/A, 1575, 1575, 1575
10/29/2015, 1572.5, N/A, 1572.5, 1572.5, 1572.5
10/28/2015, 1578.75, N/A, 1578.75, 1578.75, 1578.75
10/27/2015, 1577.5, N/A, 1577.5, 1577.5, 1577.5
10/26/2015, 1576.25, 8, 1576.25, 1576.25, 1576.25
10/23/2015, 1583, N/A, 1583, 1583, 1583
10/22/2015, 1587.5, N/A, 1587.5, 1587.5, 1587.5
10/21/2015, 1602.5, 30, 1603.5, 1603.5, 1600
10/20/2015, 1602, 20, 1613, 1613, 1604
10/19/2015, 1617.5, 20, 1617.5, 1617.5, 1617.5
10/16/2015, 1646.5, N/A, 1646.5, 1646.5, 1646.5
10/15/2015, 1648.75, N/A, 1648.75, 1648.75, 1648.75
10/14/2015, 1658.5, N/A, 1658.5, 1658.5, 1658.5
10/13/2015, 1658.5, 5, 1658.5, 1658.5, 1658.5
10/12/2015, 1672, 54, 1683, 1683, 1683
10/09/2015, 1681.25, 18, 1680, 1680, 1680
10/08/2015, 1620, 10, 1622, 1622, 1622
10/07/2015, 1627, 12, 1615, 1615, 1615
10/06/2015, 1616.25, N/A, 1616.25, 1616.25, 1616.25
10/05/2015, 1618.75, 1, 1608, 1608, 1608
10/02/2015, 1609, N/A, 1609, 1609, 1609
10/01/2015, 1633, N/A, 1633, 1633, 1633
09/30/2015, 1643.5, N/A, 1643.5, 1643.5, 1643.5
09/29/2015, 1634, N/A, 1634, 1634, 1634
09/28/2015, 1623.5, 2, 1649, 1649, 1649
09/25/2015, 1646.5, 10, 1646.5, 1646.5, 1646.5
09/24/2015, 1658.5, N/A, 1658.5, 1658.5, 1658.5
09/23/2015, 1657, N/A, 1657, 1657, 1657
09/22/2015, 1669.5, N/A, 1669.5, 1669.5, 1669.5
09/21/2015, 1698.5, N/A, 1698.5, 1698.5, 1698.5
09/18/2015, 1706, N/A, 1706, 1706, 1706
09/17/2015, 1715, N/A, 1715, 1715, 1715
09/16/2015, 1718.5, N/A, 1718.5, 1718.5, 1718.5
09/15/2015, 1692, N/A, 1692, 1692, 1692
09/14/2015, 1702.5, N/A, 1702.5, 1702.5, 1702.5
09/11/2015, 1716, N/A, 1716, 1716, 1716
09/10/2015, 1717.25, N/A, 1717.25, 1717.25, 1717.25
09/09/2015, 1716.5, N/A, 1716.5, 1716.5, 1716.5
09/08/2015, 1708.5, N/A, 1708.5, 1708.5, 1708.5
09/04/2015, 1699.5, N/A, 1699.5, 1699.5, 1699.5
09/03/2015, 1724, N/A, 1724, 1724, 1724
09/02/2015, 1690.5, N/A, 1690.5, 1690.5, 1690.5
09/01/2015, 1701, N/A, 1701, 1701, 1701
08/31/2015, 1699.5, N/A, 1699.5, 1699.5, 1699.5
08/28/2015, 1699.5, N/A, 1699.5, 1699.5, 1699.5
08/27/2015, 1655.5, N/A, 1655.5, 1655.5, 1655.5
08/26/2015, 1622, N/A, 1622, 1622, 1622
08/25/2015, 1645.5, N/A, 1645.5, 1645.5, 1645.5
08/24/2015, 1612, N/A, 1612, 1612, 1612
08/21/2015, 1642.5, N/A, 1642.5, 1642.5, 1642.5
08/20/2015, 1670, 10, 1661, 1661, 1659
08/19/2015, 1664, N/A, 1664, 1664, 1664
08/18/2015, 1662.25, N/A, 1662.25, 1662.25, 1662.25
08/17/2015, 1675, N/A, 1675, 1675, 1675
08/14/2015, 1685.75, N/A, 1685.75, 1685.75, 1685.75
08/13/2015, 1680, N/A, 1680, 1680, 1680
08/12/2015, 1707.25, N/A, 1707.25, 1707.25, 1707.25
08/11/2015, 1705, N/A, 1705, 1705, 1705
08/10/2015, 1735.5, 5, 1708.75, 1708.75, 1708.75
08/07/2015, 1686, N/A, 1686, 1686, 1686
08/06/2015, 1711.25, N/A, 1711.25, 1711.25, 1711.25
08/05/2015, 1702.75, N/A, 1702.75, 1702.75, 1702.75
08/04/2015, 1724.25, N/A, 1724.25, 1724.25, 1724.25
08/03/2015, 1718.5, N/A, 1718.5, 1718.5, 1718.5
07/31/2015, 1733, N/A, 1733, 1733, 1733
07/30/2015, 1758.5, N/A, 1758.5, 1758.5, 1758.5
07/29/2015, 1733, 15, 1732.5, 1732.5, 1732.5
07/28/2015, 1733.25, 10, 1733.25, 1733.25, 1733.25
07/27/2015, 1721.75, 3, 1722, 1722, 1722
07/24/2015, 1721.5, N/A, 1721.5, 1721.5, 1721.5
07/23/2015, 1717, 10, 1717, 1717, 1717
07/22/2015, 1712, N/A, 1712, 1712, 1712
07/21/2015, 1717.5, 10, 1717.5, 1717.5, 1717.5
07/20/2015, 1763, N/A, 1763, 1763, 1763
07/17/2015, 1775, N/A, 1775, 1775, 1775
07/16/2015, 1775.5, 3, 1768, 1768, 1768
07/15/2015, 1778.75, 3, 1778, 1778, 1778
07/14/2015, 1791.5, N/A, 1791.5, 1791.5, 1791.5
07/13/2015, 1797.5, N/A, 1797.5, 1797.5, 1797.5
07/10/2015, 1781, 3, 1755, 1755, 1755
07/09/2015, 1793.5, N/A, 1793.5, 1793.5, 1793.5
07/08/2015, 1770.5, N/A, 1770.5, 1770.5, 1770.5
07/07/2015, 1769.5, N/A, 1769.5, 1769.5, 1769.5
07/06/2015, 1804.5, N/A, 1804.5, 1804.5, 1804.5
07/02/2015, 1831.5, N/A, 1831.5, 1831.5, 1831.5
07/01/2015, 1836.25, 2, 1836.25, 1836.25, 1836.25
06/30/2015, 1804.75, 20, 1804.75, 1804.75, 1804.75
06/29/2015, 1813, N/A, 1813, 1813, 1813
06/26/2015, 1827.75, 25, 1827.75, 1827.75, 1827.75
06/25/2015, 1822.25, N/A, 1822.25, 1822.25, 1822.25
06/24/2015, 1823.25, 15, 1830, 1830, 1830
06/23/2015, 1837.5, N/A, 1837.5, 1837.5, 1837.5
06/22/2015, 1809.75, N/A, 1809.75, 1809.75, 1809.75
06/19/2015, 1792.5, N/A, 1792.5, 1792.5, 1792.5
06/18/2015, 1815, 6, 1824, 1824, 1824
06/17/2015, 1812.5, 15, 1815, 1815, 1815
06/16/2015, 1824.5, 5, 1824.5, 1824.5, 1824.5
06/15/2015, 1823.5, 15, 1823.5, 1823.5, 1823.5
06/12/2015, 1849.75, N/A, 1849.75, 1849.75, 1849.75
06/11/2015, 1843.5, 15, 1843.5, 1843.5, 1843.5
06/10/2015, 1866.75, 20, 1855, 1855, 1855
06/09/2015, 1851.5, 5, 1851.5, 1851.5, 1851.5
06/08/2015, 1815.25, N/A, 1815.25, 1815.25, 1815.25
06/05/2015, 1868.25, N/A, 1868.25, 1868.25, 1868.25
06/04/2015, 1860.25, 5, 1860.25, 1860.25, 1860.25
06/03/2015, 1875.5, N/A, 1875.5, 1875.5, 1875.5
06/02/2015, 1866, N/A, 1866, 1866, 1866
06/01/2015, 1889.25, 5, 1889.25, 1889.25, 1889.25
05/29/2015, 1835, 10, 1845, 1845, 1845
05/28/2015, 1874.25, N/A, 1874.25, 1874.25, 1874.25
05/27/2015, 1835.75, 39, 1835.75, 1835.75, 1835.75
05/26/2015, 1850.25, N/A, 1850.25, 1850.25, 1850.25
05/22/2015, 1867.25, N/A, 1867.25, 1867.25, 1867.25
05/21/2015, 1875, 25, 1875, 1875, 1875
05/20/2015, 1876.75, 3, 1876.75, 1876.75, 1876.75
05/19/2015, 1938.25, N/A, 1938.25, 1938.25, 1938.25
05/18/2015, 1938.25, N/A, 1938.25, 1938.25, 1938.25
05/15/2015, 1973.25, 50, 1973.25, 1973.25, 1973.25
05/14/2015, 1990, N/A, 1990, 1990, 1990
05/13/2015, 2006.5, N/A, 2006.5, 2006.5, 2006.5
05/12/2015, 2018.25, N/A, 2018.25, 2018.25, 2018.25
05/11/2015, 2001.75, N/A, 2001.75, 2001.75, 2001.75
05/08/2015, 2013.25, N/A, 2013.25, 2013.25, 2013.25
05/07/2015, 2012, N/A, 2012, 2012, 2012
05/06/2015, 2049.25, N/A, 2049.25, 2049.25, 2049.25
05/05/2015, 2079.25, 6, 2097, 2114.5, 2097
05/04/2015, 2033.75, N/A, 2033.75, 2033.75, 2033.75
05/01/2015, 2033.75, N/A, 2033.75, 2033.75, 2033.75
04/30/2015, 2035.25, 8, 2035.25, 2035.25, 2035.25
04/29/2015, 2018.5, 23, 2034, 2034, 2034
04/28/2015, 2050, N/A, 2050, 2050, 2050
04/27/2015, 2000, N/A, 2000, 2000, 2000
04/24/2015, 2000, N/A, 2000, 2000, 2000
04/23/2015, 1967, N/A, 1967, 1967, 1967
04/22/2015, 1983.5, N/A, 1983.5, 1983.5, 1983.5
04/21/2015, 1990.25, N/A, 1990.25, 1990.25, 1990.25
04/20/2015, 1992.75, N/A, 1992.75, 1992.75, 1992.75
04/17/2015, 1996.75, N/A, 1996.75, 1996.75, 1996.75
04/16/2015, 2003.5, N/A, 2003.5, 2003.5, 2003.5
04/15/2015, 2023.75, 3, 2019.75, 2019.75, 2019.75
04/14/2015, 1999.5, 3, 1999.5, 1999.5, 1999.5
04/13/2015, 1987.75, N/A, 1987.75, 1987.75, 1987.75
04/10/2015, 1994, N/A, 1994, 1994, 1994
04/09/2015, 2017, N/A, 2017, 2017, 2017
04/08/2015, 2019, N/A, 2019, 2019, 2019
04/07/2015, 2043.25, N/A, 2043.25, 2043.25, 2043.25
04/06/2015, 2033, N/A, 2033, 2033, 2033
04/02/2015, 2033, N/A, 2033, 2033, 2033
04/01/2015, 2033.75, N/A, 2033.75, 2033.75, 2033.75
03/31/2015, 2060.25, N/A, 2060.25, 2060.25, 2060.25
03/30/2015, 2048.5, N/A, 2048.5, 2048.5, 2048.5
03/27/2015, 2039.5, N/A, 2039.5, 2039.5, 2039.5
03/26/2015, 2059, N/A, 2059, 2059, 2059
03/25/2015, 2035.75, N/A, 2035.75, 2035.75, 2035.75
03/24/2015, 2084, N/A, 2084, 2084, 2084
03/23/2015, 2084.25, N/A, 2084.25, 2084.25, 2084.25
03/20/2015, 2087.5, N/A, 2087.5, 2087.5, 2087.5
03/19/2015, 2062.5, N/A, 2062.5, 2062.5, 2062.5
03/18/2015, 2042.25, N/A, 2042.25, 2042.25, 2042.25
03/17/2015, 2042.5, N/A, 2042.5, 2042.5, 2042.5
03/16/2015, 2033.5, N/A, 2033.5, 2033.5, 2033.5
03/13/2015, 2027.25, N/A, 2027.25, 2027.25, 2027.25
03/12/2015, 2011.25, N/A, 2011.25, 2011.25, 2011.25
03/11/2015, 2028.25, N/A, 2028.25, 2028.25, 2028.25
03/10/2015, 2031.5, N/A, 2031.5, 2031.5, 2031.5
03/09/2015, 2081.25, N/A, 2081.25, 2081.25, 2081.25
03/06/2015, 2058.5, N/A, 2058.5, 2058.5, 2058.5
03/05/2015, 2070.5, N/A, 2070.5, 2070.5, 2070.5
03/04/2015, 2074, N/A, 2074, 2074, 2074
03/03/2015, 2109.5, N/A, 2109.5, 2109.5, 2109.5
03/02/2015, 2074, 15, 2074, 2074, 2074
02/27/2015, 2075.75, N/A, 2075.75, 2075.75, 2075.75
02/26/2015, 2106.75, N/A, 2106.75, 2106.75, 2106.75
02/25/2015, 2077.5, 9, 2077.5, 2077.5, 2077.5
02/24/2015, 2069.5, N/A, 2069.5, 2069.5, 2069.5
02/23/2015, 2075.75, N/A, 2075.75, 2075.75, 2075.75
02/20/2015, 2112.25, N/A, 2112.25, 2112.25, 2112.25
02/19/2015, 2069.75, N/A, 2069.75, 2069.75, 2069.75
02/18/2015, 2069.5, N/A, 2069.5, 2069.5, 2069.5
02/17/2015, 2127.75, N/A, 2127.75, 2127.75, 2127.75
02/13/2015, 2185.75, 7, 2185.75, 2185.75, 2185.75
02/12/2015, 2188, N/A, 2188, 2188, 2188
02/11/2015, 2160.25, N/A, 2160.25, 2160.25, 2160.25
02/10/2015, 2182, N/A, 2182, 2182, 2182
02/09/2015, 2225.75, 19, 2236, 2236, 2233
02/06/2015, 2230.25, 16, 2240.25, 2240.25, 2230
02/05/2015, 2246.75, 12, 2221, 2240, 2217
02/04/2015, 2239.25, 6, 2238.5, 2238.5, 2235.5
02/03/2015, 2271.75, 9, 2275, 2276.5, 2274.5
02/02/2015, 2257.5, N/A, 2257.5, 2257.5, 2257.5
01/30/2015, 2255.5, 3, 2234.25, 2234.25, 2234.25
01/29/2015, 2209.5, N/A, 2209.5, 2209.5, 2209.5
01/28/2015, 2230, 5, 2231.25, 2231.25, 2231.25
01/27/2015, 2236.75, N/A, 2236.75, 2236.75, 2236.75
01/26/2015, 2253, N/A, 2253, 2253, 2253
01/23/2015, 2199.25, N/A, 2199.25, 2199.25, 2199.25
01/22/2015, 2246, N/A, 2246, 2246, 2246
01/21/2015, 2249.75, N/A, 2249.75, 2249.75, 2249.75
01/20/2015, 2230, N/A, 2230, 2230, 2230
01/16/2015, 2234.25, N/A, 2234.25, 2234.25, 2234.25
01/15/2015, 2198, N/A, 2198, 2198, 2198
01/14/2015, 2166.25, N/A, 2166.25, 2166.25, 2166.25
01/13/2015, 2186.75, N/A, 2186.75, 2186.75, 2186.75
01/12/2015, 2197.75, N/A, 2197.75, 2197.75, 2197.75
01/09/2015, 2189, 10, 2194.75, 2199.25, 2194.75
01/08/2015, 2201.5, N/A, 2201.5, 2201.5, 2201.5
01/07/2015, 2163.75, 27, 2163.75, 2163.75, 2163.75
01/06/2015, 2147, 6, 2147, 2147, 2147
01/05/2015, 2165.25, N/A, 2165.25, 2165.25, 2165.25
01/02/2015, 2185.5, N/A, 2185.5, 2185.5, 2185.5
12/31/2014, 2211, N/A, 2211, 2211, 2211
12/30/2014, 2208.5, 8, 2208.5, 2208.5, 2208.5
12/29/2014, 2212.25, 8, 2212.25, 2212.25, 2212.25
12/26/2014, 2218, 5, 2218, 2218, 2218
12/24/2014, 2214.75, N/A, 2214.75, 2214.75, 2214.75
12/23/2014, 2223.75, 7, 2223.75, 2223.75, 2223.75
12/22/2014, 2233.5, 4, 2248.75, 2248.75, 2248.75
12/19/2014, 2255, N/A, 2255, 2255, 2255
12/18/2014, 2255.5, N/A, 2255.5, 2255.5, 2255.5
12/17/2014, 2268.25, N/A, 2268.25, 2268.25, 2268.25
12/16/2014, 2252.5, 30, 2252.5, 2252.5, 2252.5
12/15/2014, 2271.25, N/A, 2271.25, 2271.25, 2271.25
12/12/2014, 2288.25, N/A, 2288.25, 2288.25, 2288.25
12/11/2014, 2297.75, N/A, 2297.75, 2297.75, 2297.75
12/10/2014, 2309.25, N/A, 2309.25, 2309.25, 2309.25
12/09/2014, 2322.75, 4, 2326.5, 2326.5, 2326.5
12/08/2014, 2312.75, N/A, 2312.75, 2312.75, 2312.75
12/05/2014, 2331.75, N/A, 2331.75, 2331.75, 2331.75
12/04/2014, 2342, N/A, 2342, 2342, 2342
12/03/2014, 2308.25, 5, 2308.25, 2308.25, 2308.25
12/02/2014, 2326.5, 60, 2334.75, 2335.25, 2333.25
12/01/2014, 2367.75, 7, 2367.75, 2413.25, 2341.75
11/28/2014, 2368.25, 7, 2413.25, 2413.25, 2341.75
11/26/2014, 2428, 5, 2425, 2425, 2425
11/25/2014, 2427.5, 5, 2440, 2440, 2440
11/24/2014, 2424.5, 5, 2424.5, 2424.5, 2424.5
11/21/2014, 2434.25, 14, 2440, 2440, 2440
11/20/2014, 2422.25, N/A, 2422.25, 2422.25, 2422.25
11/19/2014, 2409.25, N/A, 2409.25, 2409.25, 2409.25
11/18/2014, 2402.5, 4, 2400, 2409, 2400
11/17/2014, 2421, N/A, 2421, 2421, 2421
11/14/2014, 2403.75, N/A, 2403.75, 2403.75, 2403.75
11/13/2014, 2427.25, 18, 2427.25, 2427.25, 2427.25
11/12/2014, 2445.25, 15, 2445.25, 2445.25, 2445.25
11/11/2014, 2427.5, N/A, 2427.5, 2427.5, 2427.5
11/10/2014, 2421, N/A, 2421, 2421, 2421
11/07/2014, 2452.25, N/A, 2452.25, 2452.25, 2452.25
11/06/2014, 2467.75, 10, 2467.75, 2467.75, 2467.75
11/05/2014, 2452.25, 10, 2458.5, 2458.5, 2458.5
11/04/2014, 2449.5, N/A, 2449.5, 2449.5, 2449.5
11/03/2014, 2468.5, 5, 2471.25, 2471.25, 2471.25
10/31/2014, 2453.5, 22, 2438.75, 2438.75, 2438.75
10/30/2014, 2429.75, 10, 2422, 2426, 2422
10/29/2014, 2437.5, 10, 2444.25, 2444.25, 2440.75
10/28/2014, 2404, 5, 2404.25, 2404.25, 2404.25
10/27/2014, 2380.75, N/A, 2380.75, 2380.75, 2380.75
10/24/2014, 2368.75, N/A, 2368.75, 2368.75, 2368.75
10/23/2014, 2405.75, N/A, 2405.75, 2405.75, 2405.75
10/22/2014, 2405.75, 15, 2405.75, 2405.75, 2405.75
10/21/2014, 2385.5, N/A, 2385.5, 2385.5, 2385.5
10/20/2014, 2365.75, N/A, 2365.75, 2365.75, 2365.75
10/17/2014, 2358.75, 10, 2358.75, 2358.75, 2358.75
10/16/2014, 2297.25, N/A, 2297.25, 2297.25, 2297.25
10/15/2014, 2308.75, N/A, 2308.75, 2308.75, 2308.75
10/14/2014, 2333.5, N/A, 2333.5, 2333.5, 2333.5
10/13/2014, 2329, 5, 2329, 2329, 2329
10/10/2014, 2317, 5, 2317, 2317, 2317
10/09/2014, 2331.75, 9, 2331.75, 2331.75, 2331.75
10/08/2014, 2319.5, 6, 2319.5, 2319.5, 2319.5
10/07/2014, 2331.75, 20, 2307.25, 2307.25, 2307.25
10/06/2014, 2311.5, 10, 2304, 2304, 2304
10/03/2014, 2307.5, 25, 2307.5, 2307.5, 2307.5
10/02/2014, 2285.5, N/A, 2285.5, 2285.5, 2285.5
10/01/2014, 2291.75, N/A, 2291.75, 2291.75, 2291.75
09/30/2014, 2320.5, N/A, 2320.5, 2320.5, 2320.5
09/29/2014, 2328.25, N/A, 2328.25, 2328.25, 2328.25
09/26/2014, 2314.5, N/A, 2314.5, 2314.5, 2314.5
09/25/2014, 2316.5, 5, 2326.75, 2326.75, 2326.75
09/24/2014, 2341.75, N/A, 2341.75, 2341.75, 2341.75
09/23/2014, 2327, 40, 2324.75, 2324.75, 2322.5
09/22/2014, 2334, 13, 2318, 2334.75, 2318
09/19/2014, 2335.75, N/A, 2335.75, 2335.75, 2335.75
09/18/2014, 2340.5, 9, 2345.5, 2348.25, 2345.5
09/17/2014, 2355.5, 4, 2364, 2364, 2364
09/16/2014, 2386.25, 6, 2349.5, 2381, 2349.5
09/15/2014, 2358, 9, 2366.25, 2366.25, 2366.25
09/12/2014, 2399, 3, 2405.5, 2405.5, 2405.5
09/11/2014, 2411.5, 5, 2411.5, 2411.5, 2411.5
09/10/2014, 2423.5, 5, 2423.5, 2423.5, 2423.5
09/09/2014, 2450.25, N/A, 2450.25, 2450.25, 2450.25
09/08/2014, 2478.5, 17, 2478.5, 2478.5, 2478.5
09/05/2014, 2463.75, N/A, 2463.75, 2463.75, 2463.75
09/04/2014, 2484.25, N/A, 2484.25, 2484.25, 2484.25
09/03/2014, 2458.75, N/A, 2458.75, 2458.75, 2458.75
09/02/2014, 2474.5, 9, 2474.5, 2474.5, 2474.5
08/29/2014, 2461, N/A, 2461, 2461, 2461
08/28/2014, 2444.5, 23, 2444.5, 2444.5, 2444.5
