"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 31, 2017","2,672.91","2,678.15","2,686.05","2,669.07","-","-0.37%"
"Jul 28, 2017","2,682.93","2,671.16","2,682.93","2,661.59","-","0.06%"
"Jul 27, 2017","2,681.42","2,683.80","2,699.09","2,675.46","-","0.16%"
"Jul 26, 2017","2,677.19","2,647.52","2,679.26","2,647.52","-","1.28%"
"Jul 25, 2017","2,643.40","2,639.38","2,655.32","2,624.10","-","0.12%"
"Jul 24, 2017","2,640.11","2,637.65","2,644.77","2,628.94","-","0.09%"
"Jul 21, 2017","2,637.68","2,654.66","2,676.18","2,631.51","-","-1.44%"
"Jul 20, 2017","2,676.23","2,664.67","2,681.88","2,661.01","-","0.76%"
"Jul 19, 2017","2,656.12","2,649.73","2,657.40","2,641.36","-","0.29%"
"Jul 18, 2017","2,648.46","2,657.44","2,664.89","2,642.25","-","-0.29%"
"Jul 17, 2017","2,656.29","2,651.91","2,664.02","2,645.53","-","1.19%"
"Jul 14, 2017","2,625.18","2,631.07","2,635.55","2,617.53","-","-0.27%"
"Jul 13, 2017","2,632.31","2,602.28","2,635.36","2,602.28","-","1.01%"
"Jul 12, 2017","2,606.09","2,569.63","2,606.09","2,569.63","-","2.07%"
"Jul 11, 2017","2,553.29","2,547.76","2,553.29","2,536.87","-","0.34%"
"Jul 10, 2017","2,544.66","2,526.69","2,544.66","2,526.69","-","0.74%"
"Jul 07, 2017","2,525.88","2,538.98","2,540.30","2,524.19","-","-0.66%"
"Jul 06, 2017","2,542.75","2,553.39","2,558.12","2,535.90","-","0.10%"
"Jul 05, 2017","2,540.21","2,561.68","2,562.19","2,536.61","-","-0.88%"
"Jul 04, 2017","2,562.85","2,556.34","2,568.81","2,553.50","-","0.21%"
"Jul 03, 2017","2,557.49","2,535.56","2,557.55","2,532.26","-","1.06%"
"Jun 30, 2017","2,530.61","2,517.09","2,535.11","2,513.58","-","0.44%"
"Jun 29, 2017","2,519.59","2,546.49","2,554.47","2,518.83","-","-0.48%"
"Jun 28, 2017","2,531.66","2,509.56","2,531.66","2,503.24","-","0.80%"
"Jun 27, 2017","2,511.54","2,510.49","2,516.85","2,502.23","-","0.03%"
"Jun 26, 2017","2,510.77","2,518.67","2,527.08","2,510.41","-","0.15%"
"Jun 23, 2017","2,507.12","2,514.43","2,518.46","2,500.35","-","-0.31%"
"Jun 22, 2017","2,515.04","2,521.91","2,522.37","2,507.85","-","-0.89%"
"Jun 21, 2017","2,537.60","2,557.91","2,558.73","2,528.69","-","-0.92%"
"Jun 20, 2017","2,561.09","2,569.00","2,582.05","2,560.51","-","-0.21%"
"Jun 19, 2017","2,566.50","2,558.75","2,568.20","2,553.10","-","0.99%"
"Jun 16, 2017","2,541.35","2,541.22","2,546.08","2,531.23","-","0.35%"
"Jun 15, 2017","2,532.46","2,562.48","2,562.48","2,524.78","-","-1.53%"
"Jun 14, 2017","2,571.74","2,581.92","2,589.76","2,570.07","-","-0.23%"
"Jun 13, 2017","2,577.64","2,589.16","2,590.43","2,571.66","-","-0.33%"
"Jun 12, 2017","2,586.16","2,566.28","2,586.51","2,554.63","-","1.02%"
