"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 03, 2015","1,118.03","1,105.71","1,122.77","1,095.18","-","1.60%"
"Jun 02, 2015","1,100.43","1,086.03","1,107.57","1,085.63","-","2.15%"
"Jun 01, 2015","1,077.27","1,093.66","1,102.01","1,075.59","-","-1.68%"
"May 29, 2015","1,095.72","1,098.06","1,105.09","1,091.42","-","0.01%"
"May 28, 2015","1,095.59","1,095.61","1,109.48","1,090.06","-","0.52%"
"May 27, 2015","1,089.92","1,094.39","1,098.18","1,083.92","-","-0.18%"
"May 26, 2015","1,091.87","1,108.11","1,111.57","1,089.40","-","-2.20%"
"May 25, 2015","1,116.46","1,116.64","1,119.43","1,112.82","-","-0.26%"
"May 22, 2015","1,119.40","1,134.27","1,142.42","1,114.21","-","-0.85%"
"May 21, 2015","1,128.96","1,133.43","1,139.66","1,121.27","-","-0.28%"
"May 20, 2015","1,132.11","1,131.74","1,142.27","1,130.25","-","-0.55%"
"May 19, 2015","1,138.34","1,150.79","1,160.27","1,135.76","-","-1.70%"
"May 18, 2015","1,158.08","1,157.72","1,167.75","1,152.07","-","-0.18%"
"May 15, 2015","1,160.17","1,168.94","1,177.48","1,151.62","-","-0.30%"
"May 14, 2015","1,163.71","1,167.79","1,168.99","1,159.99","-","-0.10%"
"May 13, 2015","1,164.90","1,120.45","1,168.46","1,120.21","-","3.99%"
"May 12, 2015","1,120.22","1,120.22","1,126.36","1,107.36","-","0.06%"
"May 11, 2015","1,119.50","1,128.63","1,133.37","1,113.01","-","-1.25%"
"May 08, 2015","1,133.72","1,123.24","1,140.86","1,120.32","-","0.85%"
"May 07, 2015","1,124.14","1,120.03","1,147.76","1,117.27","-","0.05%"
"May 06, 2015","1,123.58","1,110.29","1,129.40","1,097.88","-","1.55%"
"May 05, 2015","1,106.46","1,110.72","1,116.20","1,098.61","-","-1.11%"
"May 04, 2015","1,118.84","1,112.19","1,126.90","1,112.19","-","0.38%"
"May 01, 2015","1,114.63","1,120.79","1,126.67","1,108.36","-","-0.58%"
"Apr 30, 2015","1,121.14","1,114.84","1,132.72","1,107.75","-","0.17%"
"Apr 29, 2015","1,119.27","1,116.67","1,125.44","1,104.67","-","0.51%"
"Apr 28, 2015","1,113.56","1,131.13","1,131.13","1,107.73","-","-1.82%"
"Apr 27, 2015","1,134.16","1,120.85","1,136.66","1,112.55","-","1.25%"
