"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 06, 2016","377.58","377.58","377.58","377.58","-","0.38%"
"Oct 05, 2016","376.16","376.16","376.16","376.16","-","0.26%"
"Oct 04, 2016","375.17","375.17","375.17","375.17","-","1.46%"
"Oct 03, 2016","369.78","369.78","369.78","369.78","-","-0.03%"
"Sep 30, 2016","369.89","369.89","369.89","369.89","-","-0.34%"
"Sep 29, 2016","371.16","371.16","371.16","371.16","-","2.48%"
"Sep 28, 2016","362.17","362.17","362.17","362.17","-","0.87%"
"Sep 27, 2016","359.03","359.03","359.03","359.03","-","-0.63%"
"Sep 26, 2016","361.32","361.32","361.32","361.32","-","-1.49%"
"Sep 23, 2016","366.79","366.79","366.79","366.79","-","-0.12%"
"Sep 22, 2016","367.23","367.23","367.23","367.23","-","1.24%"
"Sep 21, 2016","362.75","362.75","362.75","362.75","-","0.30%"
"Sep 20, 2016","361.65","361.65","361.65","361.65","-","0.19%"
"Sep 19, 2016","360.98","360.98","360.98","360.98","-","1.21%"
"Sep 16, 2016","356.67","356.67","356.67","356.67","-","0.66%"
"Sep 15, 2016","354.34","354.34","354.34","354.34","-","-0.96%"
"Sep 14, 2016","357.79","357.79","357.79","357.79","-","-0.14%"
"Sep 13, 2016","358.30","358.30","358.30","358.30","-","-1.01%"
"Sep 12, 2016","361.94","361.94","361.94","361.94","-","-1.79%"
"Sep 09, 2016","368.52","368.52","368.52","368.52","-","-1.07%"
"Sep 08, 2016","372.52","372.52","372.52","372.52","-","-0.22%"
"Sep 07, 2016","373.34","373.34","373.34","373.34","-","0.68%"
"Sep 06, 2016","370.83","370.83","370.83","370.83","-","-0.84%"
"Sep 05, 2016","373.99","373.99","373.99","373.99","-","0.64%"
"Sep 02, 2016","371.62","371.62","371.62","371.62","-","1.34%"
"Sep 01, 2016","366.70","366.70","366.70","366.70","-","-0.71%"
"Aug 31, 2016","369.31","369.31","369.31","369.31","-","-0.36%"
"Aug 30, 2016","370.63","370.63","370.63","370.63","-","0.93%"
"Aug 29, 2016","367.21","367.21","367.21","367.21","-","-0.22%"
"Aug 26, 2016","368.03","368.03","368.03","368.03","-","0.30%"
"Aug 25, 2016","366.94","366.94","366.94","366.94","-","-0.34%"
"Aug 24, 2016","368.18","368.18","368.18","368.18","-","0.05%"
"Aug 23, 2016","368.01","368.01","368.01","368.01","-","0.93%"
"Aug 22, 2016","364.61","364.61","364.61","364.61","-","-0.10%"
"Aug 19, 2016","364.98","364.98","364.98","364.98","-","0.51%"
"Aug 18, 2016","363.13","363.13","363.13","363.13","-","0.69%"
"Aug 17, 2016","360.64","360.64","360.64","360.64","-","-1.74%"
"Aug 16, 2016","367.03","367.03","367.03","367.03","-","-0.21%"
"Aug 15, 2016","367.79","367.79","367.79","367.79","-","-0.05%"
"Aug 12, 2016","367.98","367.98","367.98","367.98","-","-0.05%"
"Aug 11, 2016","368.16","368.16","368.16","368.16","-","0.05%"
"Aug 10, 2016","367.97","367.97","367.97","367.97","-","-0.75%"
"Aug 09, 2016","370.75","370.75","370.75","370.75","-","1.30%"
"Aug 08, 2016","366.00","366.00","366.00","366.00","-","0.51%"
"Aug 05, 2016","364.15","364.15","364.15","364.15","-","0.92%"
"Aug 04, 2016","360.84","360.84","360.84","360.84","-","1.17%"
"Aug 03, 2016","356.66","356.66","356.66","356.66","-","-0.42%"
"Aug 02, 2016","358.17","358.17","358.17","358.17","-","-1.01%"
"Aug 01, 2016","361.83","361.83","361.83","361.83","-","-0.47%"
"Jul 29, 2016","363.54","363.54","363.54","363.54","-","-0.69%"
"Jul 28, 2016","366.07","366.07","366.07","366.07","-","-1.54%"
"Jul 27, 2016","371.81","371.81","371.81","371.81","-","0.34%"
"Jul 26, 2016","370.56","370.56","370.56","370.56","-","0.30%"
"Jul 25, 2016","369.47","369.47","369.47","369.47","-","-1.21%"
"Jul 22, 2016","374.00","374.00","374.00","374.00","-","-1.07%"
"Jul 21, 2016","378.06","378.06","378.06","378.06","-","1.36%"
"Jul 20, 2016","372.97","372.97","372.97","372.97","-","0.02%"
"Jul 19, 2016","372.88","372.88","372.88","372.88","-","0.94%"
"Jul 18, 2016","369.39","369.39","369.39","369.39","-","-0.58%"
"Jul 15, 2016","371.56","371.56","371.56","371.56","-","0.44%"
"Jul 14, 2016","369.95","369.95","369.95","369.95","-","0.10%"
"Jul 13, 2016","369.59","369.59","369.59","369.59","-","0.29%"
"Jul 12, 2016","368.51","368.51","368.51","368.51","-","-0.48%"
"Jul 11, 2016","370.28","370.28","370.28","370.28","-","1.63%"
