"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 24, 2018","2,591.04","2,591.04","2,591.04","2,591.04","-","0.56%"
"Jul 23, 2018","2,576.67","2,576.67","2,576.67","2,576.67","-","0.16%"
"Jul 20, 2018","2,572.48","2,572.48","2,572.48","2,572.48","-","1.06%"
"Jul 19, 2018","2,545.48","2,545.48","2,545.48","2,545.48","-","-1.06%"
"Jul 18, 2018","2,572.87","2,572.87","2,572.87","2,572.87","-","-0.05%"
"Jul 17, 2018","2,574.15","2,574.15","2,574.15","2,574.15","-","-0.19%"
"Jul 16, 2018","2,579.15","2,579.15","2,579.15","2,579.15","-","-0.88%"
"Jul 13, 2018","2,602.04","2,602.04","2,602.04","2,602.04","-","-1.62%"
"Jul 12, 2018","2,644.97","2,644.97","2,644.97","2,644.97","-","-0.58%"
"Jul 11, 2018","2,660.34","2,660.34","2,660.34","2,660.34","-","-2.25%"
"Jul 10, 2018","2,721.59","2,721.59","2,721.59","2,721.59","-","0.62%"
"Jul 09, 2018","2,704.69","2,704.69","2,704.69","2,704.69","-","1.18%"
"Jul 06, 2018","2,673.12","2,673.12","2,673.12","2,673.12","-","0.04%"
"Jul 05, 2018","2,671.95","2,671.95","2,671.95","2,671.95","-","1.91%"
"Jul 03, 2018","2,621.84","2,621.84","2,621.84","2,621.84","-","1.15%"
"Jul 02, 2018","2,592.10","2,592.10","2,592.10","2,592.10","-","-1.00%"
"Jun 29, 2018","2,618.27","2,618.27","2,618.27","2,618.27","-","0.17%"
"Jun 28, 2018","2,613.88","2,613.88","2,613.88","2,613.88","-","0.06%"
"Jun 27, 2018","2,612.37","2,612.37","2,612.37","2,612.37","-","-0.14%"
"Jun 26, 2018","2,616.14","2,616.14","2,616.14","2,616.14","-","0.49%"
"Jun 25, 2018","2,603.36","2,603.36","2,603.36","2,603.36","-","-1.57%"
"Jun 22, 2018","2,644.94","2,644.94","2,644.94","2,644.94","-","1.64%"
"Jun 21, 2018","2,602.25","2,602.25","2,602.25","2,602.25","-","-0.97%"
"Jun 20, 2018","2,627.69","2,627.69","2,627.69","2,627.69","-","-0.47%"
"Jun 19, 2018","2,640.06","2,640.06","2,640.06","2,640.06","-","-0.92%"
"Jun 18, 2018","2,664.63","2,664.63","2,664.63","2,664.63","-","-0.64%"
"Jun 15, 2018","2,681.87","2,681.87","2,681.87","2,681.87","-","-0.31%"
"Jun 14, 2018","2,690.33","2,690.33","2,690.33","2,690.33","-","-0.86%"
"Jun 13, 2018","2,713.61","2,713.61","2,713.61","2,713.61","-","0.13%"
"Jun 12, 2018","2,710.17","2,710.17","2,710.17","2,710.17","-","-0.65%"
"Jun 11, 2018","2,727.87","2,727.87","2,727.87","2,727.87","-","1.06%"
"Jun 08, 2018","2,699.13","2,699.13","2,699.13","2,699.13","-","0.29%"
"Jun 07, 2018","2,691.36","2,691.36","2,691.36","2,691.36","-","1.63%"
"Jun 06, 2018","2,648.21","2,648.21","2,648.21","2,648.21","-","1.14%"
"Jun 05, 2018","2,618.24","2,618.24","2,618.24","2,618.24","-","-0.09%"
"Jun 04, 2018","2,620.57","2,620.57","2,620.57","2,620.57","-","0.68%"
"Jun 01, 2018","2,602.95","2,602.95","2,602.95","2,602.95","-","0.52%"
"May 31, 2018","2,589.54","2,589.54","2,589.54","2,589.54","-","-0.41%"
"May 30, 2018","2,600.20","2,600.20","2,600.20","2,600.20","-","2.84%"
"May 29, 2018","2,528.50","2,528.50","2,528.50","2,528.50","-","-1.91%"
"May 25, 2018","2,577.80","2,577.80","2,577.80","2,577.80","-","-2.01%"
"May 24, 2018","2,630.59","2,630.59","2,630.59","2,630.59","-","-0.84%"
"May 23, 2018","2,652.98","2,652.98","2,652.98","2,652.98","-","-1.01%"
