"time","OSE All-SHARE GR","volume"
"2013-03-12 01:00","527.42","0"
"2013-03-13 01:00","524.38","0"
"2013-03-14 01:00","527.87","0"
"2013-03-15 01:00","526.39","0"
"2013-03-18 01:00","524.62","0"
"2013-03-19 01:00","523.26","0"
"2013-03-20 01:00","522.09","0"
"2013-03-21 01:00","520.84","0"
"2013-03-22 01:00","521.85","0"
"2013-03-25 01:00","518.62","0"
"2013-03-26 01:00","519.57","0"
"2013-03-27 01:00","518.7","0"
"2013-04-02 02:00","521.68","0"
"2013-04-03 02:00","522.95","0"
"2013-04-04 02:00","517.34","0"
"2013-04-05 02:00","509.18","0"
"2013-04-08 02:00","512.59","0"
"2013-04-09 02:00","513.79","0"
"2013-04-10 02:00","518.36","0"
"2013-04-11 02:00","518.42","0"
"2013-04-12 02:00","514.72","0"
"2013-04-15 02:00","507.56","0"
"2013-04-16 02:00","507.17","0"
"2013-04-17 02:00","501.32","0"
"2013-04-18 02:00","504.46","0"
"2013-04-19 02:00","510.13","0"
"2013-04-22 02:00","509.22","0"
"2013-04-23 02:00","515.2","0"
"2013-04-24 02:00","518.23","0"
"2013-04-25 02:00","523.87","0"
"2013-04-26 02:00","524.5","0"
"2013-04-29 02:00","521.51","0"
"2013-04-30 02:00","524.81","0"
"2013-05-02 02:00","519.48","0"
"2013-05-03 02:00","527.35","0"
"2013-05-06 02:00","528.34","0"
"2013-05-07 02:00","528.61","0"
"2013-05-08 02:00","531.04","0"
"2013-05-10 02:00","530.99","0"
"2013-05-13 02:00","532.67","0"
"2013-05-14 02:00","532.02","0"
"2013-05-15 02:00","530.88","0"
"2013-05-16 02:00","531.17","0"
"2013-05-21 02:00","536.2","0"
"2013-05-22 02:00","537.31","0"
"2013-05-23 02:00","529.6","0"
"2013-05-24 02:00","531.51","0"
"2013-05-27 02:00","535.39","0"
"2013-05-28 02:00","539.84","0"
"2013-05-29 02:00","535.43","0"
"2013-05-30 02:00","535.91","0"
"2013-05-31 02:00","536.26","0"
"2013-06-03 02:00","532.7","0"
"2013-06-04 02:00","531.07","0"
"2013-06-05 02:00","527.62","0"
"2013-06-06 02:00","524.18","0"
"2013-06-07 02:00","524.73","0"
"2013-06-10 02:00","522.64","0"
"2013-06-11 02:00","513.85","0"
"2013-06-12 02:00","517.93","0"
"2013-06-13 02:00","516.28","0"
"2013-06-14 02:00","517.36","0"
"2013-06-17 02:00","521.69","0"
"2013-06-18 02:00","524.45","0"
"2013-06-19 02:00","520.04","0"
"2013-06-20 02:00","514.24","0"
"2013-06-21 02:00","514.26","0"
"2013-06-24 02:00","500.84","0"
"2013-06-25 02:00","509.06","0"
"2013-06-26 02:00","513.17","0"
"2013-06-27 02:00","514.06","0"
"2013-06-28 02:00","512.71","0"
"2013-07-01 02:00","517.91","0"
"2013-07-02 02:00","520.56","0"
"2013-07-03 02:00","514.41","0"
"2013-07-04 02:00","521.77","0"
"2013-07-05 02:00","522.15","0"
"2013-07-08 02:00","526.03","0"
"2013-07-09 02:00","526.23","0"
"2013-07-10 02:00","529.63","0"
"2013-07-11 02:00","537.89","0"
"2013-07-12 02:00","535.88","0"
"2013-07-15 02:00","538.58","0"
"2013-07-16 02:00","537.94","0"
"2013-07-17 02:00","540.2","0"
"2013-07-18 02:00","537.37","0"
"2013-07-19 02:00","541.08","0"
"2013-07-22 02:00","541.52","0"
"2013-07-23 02:00","542.76","0"
"2013-07-24 02:00","543.12","0"
"2013-07-25 02:00","540.28","0"
"2013-07-26 02:00","537.93","0"
"2013-07-29 02:00","537.78","0"
"2013-07-30 02:00","536.63","0"
"2013-07-31 02:00","538.76","0"
"2013-08-01 02:00","540.91","0"
"2013-08-02 02:00","540.79","0"
"2013-08-05 02:00","540.54","0"
"2013-08-06 02:00","537.43","0"
"2013-08-07 02:00","538.28","0"
"2013-08-08 02:00","542.85","0"
"2013-08-09 02:00","544.2","0"
"2013-08-12 02:00","543.96","0"
"2013-08-13 02:00","543.68","0"
"2013-08-14 02:00","546.92","0"
"2013-08-15 02:00","543.39","0"
"2013-08-16 02:00","545.07","0"
"2013-08-19 02:00","547.23","0"
"2013-08-20 02:00","541.93","0"
"2013-08-21 02:00","541.02","0"
"2013-08-22 02:00","544.73","0"
"2013-08-23 02:00","544.68","0"
"2013-08-26 02:00","544.35","0"
"2013-08-27 02:00","541.48","0"
"2013-08-28 02:00","547.25","0"
"2013-08-29 02:00","547.61","0"
"2013-08-30 02:00","542.36","0"
"2013-09-02 02:00","548.35","0"
"2013-09-03 02:00","549.02","0"
"2013-09-04 02:00","549.18","0"
"2013-09-05 02:00","549.56","0"
"2013-09-06 02:00","549.74","0"
"2013-09-09 02:00","550.01","0"
"2013-09-10 02:00","550.83","0"
"2013-09-11 02:00","554.6","0"
"2013-09-12 02:00","552.99","0"
"2013-09-13 02:00","553.75","0"
"2013-09-16 02:00","553.6","0"
"2013-09-17 02:00","552.8","0"
"2013-09-18 02:00","553.16","0"
"2013-09-19 02:00","557.95","0"
"2013-09-20 02:00","559.36","0"
"2013-09-23 02:00","557.44","0"
"2013-09-24 02:00","558.53","0"
"2013-09-25 02:00","559.85","0"
"2013-09-26 02:00","559.81","0"
"2013-09-27 02:00","558.28","0"
"2013-09-30 02:00","551.86","0"
"2013-10-01 02:00","552.5","0"
"2013-10-02 02:00","553.71","0"
"2013-10-03 02:00","557.29","0"
"2013-10-04 02:00","556.41","0"
"2013-10-07 02:00","553","0"
"2013-10-08 02:00","547.87","0"
"2013-10-09 02:00","547.07","0"
"2013-10-10 02:00","555.08","0"
"2013-10-11 02:00","555.67","0"
"2013-10-14 02:00","557.47","0"
"2013-10-15 02:00","563.56","0"
"2013-10-16 02:00","563.21","0"
"2013-10-17 02:00","564.87","0"
"2013-10-18 02:00","570.37","0"
"2013-10-21 02:00","575.97","0"
"2013-10-22 02:00","579.64","0"
"2013-10-23 02:00","578.11","0"
"2013-10-24 02:00","583.26","0"
"2013-10-25 02:00","588.79","0"
"2013-10-28 01:00","584.99","0"
"2013-10-29 01:00","588.64","0"
"2013-10-30 01:00","586.11","0"
"2013-10-31 01:00","582.74","0"
"2013-11-01 01:00","585.26","0"
"2013-11-04 01:00","587.22","0"
"2013-11-05 01:00","585","0"
"2013-11-06 01:00","593.58","0"
"2013-11-07 01:00","590.61","0"
"2013-11-08 01:00","588.95","0"
"2013-11-11 01:00","593.17","0"
"2013-11-12 01:00","587.39","0"
"2013-11-13 01:00","585.79","0"
"2013-11-14 01:00","590.52","0"
"2013-11-15 01:00","595.04","0"
"2013-11-18 01:00","596.26","0"
"2013-11-19 01:00","594.74","0"
"2013-11-20 01:00","591.81","0"
"2013-11-21 01:00","587.89","0"
"2013-11-22 01:00","589.75","0"
"2013-11-25 01:00","589.15","0"
"2013-11-26 01:00","587.36","0"
"2013-11-27 01:00","590.97","0"
"2013-11-28 01:00","593.32","0"
"2013-11-29 01:00","592.47","0"
"2013-12-02 01:00","591.88","0"
"2013-12-03 01:00","589.16","0"
"2013-12-04 01:00","585.61","0"
"2013-12-05 01:00","585.61","0"
"2013-12-06 01:00","584.57","0"
"2013-12-09 01:00","587.21","0"
"2013-12-10 01:00","586.82","0"
"2013-12-11 01:00","582.74","0"
"2013-12-12 01:00","577.9","0"
"2013-12-13 01:00","579.92","0"
"2013-12-16 01:00","583.11","0"
"2013-12-17 01:00","584.04","0"
"2013-12-18 01:00","581.74","0"
"2013-12-19 01:00","585.69","0"
"2013-12-20 01:00","590.99","0"
"2013-12-23 01:00","598.38","0"
"2013-12-27 01:00","604.31","0"
"2013-12-30 01:00","602.8","0"
"2014-01-02 01:00","600.92","0"
"2014-01-03 01:00","601.18","0"
"2014-01-06 01:00","600.24","0"
"2014-01-07 01:00","601.13","0"
"2014-01-08 01:00","604.38","0"
"2014-01-09 01:00","606.62","0"
"2014-01-10 01:00","610.84","0"
"2014-01-13 01:00","612.74","0"
"2014-01-14 01:00","611.58","0"
"2014-01-15 01:00","618.69","0"
"2014-01-16 01:00","621.14","0"
"2014-01-17 01:00","618.74","0"
"2014-01-20 01:00","617.91","0"
"2014-01-21 01:00","621.32","0"
"2014-01-22 01:00","618.17","0"
"2014-01-23 01:00","612.44","0"
"2014-01-24 01:00","603.17","0"
"2014-01-27 01:00","599.2","0"
"2014-01-28 01:00","598.56","0"
"2014-01-29 01:00","591.89","0"
"2014-01-30 01:00","595.62","0"
"2014-01-31 01:00","590.88","0"
"2014-02-03 01:00","590.4","0"
"2014-02-04 01:00","590.24","0"
"2014-02-05 01:00","587.94","0"
"2014-02-06 01:00","593.12","0"
"2014-02-07 01:00","607.37","0"
"2014-02-10 01:00","604.66","0"
"2014-02-11 01:00","608.29","0"
"2014-02-12 01:00","606.46","0"
"2014-02-13 01:00","601.86","0"
"2014-02-14 01:00","604.99","0"
"2014-02-17 01:00","606.33","0"
"2014-02-18 01:00","606.58","0"
"2014-02-19 01:00","607.55","0"
"2014-02-20 01:00","609.82","0"
"2014-02-21 01:00","611.86","0"
"2014-02-24 01:00","614.21","0"
"2014-02-25 01:00","608.65","0"
"2014-02-26 01:00","609.19","0"
"2014-02-27 01:00","608.68","0"
"2014-02-28 01:00","611.77","0"
"2014-03-03 01:00","611.41","0"
"2014-03-04 01:00","616.56","0"
"2014-03-05 01:00","614.96","0"
"2014-03-06 01:00","616.37","0"
"2014-03-07 01:00","613.96","0"
"2014-03-10 01:00","610.57","0"
"2014-03-11 01:00","612.9","0"
"2014-03-12 01:00","605.06","0"
"2014-03-13 01:00","603.65","0"
"2014-03-14 01:00","601.27","0"
"2014-03-17 01:00","606.26","0"
"2014-03-18 01:00","607.59","0"
"2014-03-19 01:00","606.95","0"
"2014-03-20 01:00","608.42","0"
"2014-03-21 01:00","615.1","0"
"2014-03-24 01:00","613.5","0"
"2014-03-25 01:00","617.77","0"
"2014-03-26 01:00","622.83","0"
"2014-03-27 01:00","622.22","0"
"2014-03-28 01:00","621.62","0"
"2014-03-31 02:00","622.19","0"
"2014-04-01 02:00","620.02","0"
"2014-04-02 02:00","619.99","0"
"2014-04-03 02:00","619.41","0"
"2014-04-04 02:00","622.96","0"
"2014-04-07 02:00","614","0"
"2014-04-08 02:00","608.9","0"
"2014-04-09 02:00","614.79","0"
"2014-04-10 02:00","614.74","0"
"2014-04-11 02:00","603.15","0"
"2014-04-14 02:00","607.92","0"
"2014-04-15 02:00","609.51","0"
"2014-04-16 02:00","614.72","0"
"2014-04-22 02:00","624.74","0"
"2014-04-23 02:00","621.34","0"
"2014-04-24 02:00","625.11","0"
"2014-04-25 02:00","628.91","0"
"2014-04-28 02:00","629.98","0"
"2014-04-29 02:00","642.04","0"
"2014-04-30 02:00","643.2","0"
"2014-05-02 02:00","648.82","0"
"2014-05-05 02:00","647.85","0"
"2014-05-06 02:00","649.17","0"
"2014-05-07 02:00","651.26","0"
"2014-05-08 02:00","656.31","0"
"2014-05-09 02:00","656.78","0"
"2014-05-12 02:00","662.53","0"
"2014-05-13 02:00","662.15","0"
"2014-05-14 02:00","664.57","0"
"2014-05-15 02:00","663.91","0"
"2014-05-16 02:00","662.31","0"
"2014-05-19 02:00","662.93","0"
"2014-05-20 02:00","660.05","0"
"2014-05-21 02:00","664.13","0"
"2014-05-22 02:00","667.45","0"
"2014-05-23 02:00","670.15","0"
"2014-05-26 02:00","669.76","0"
"2014-05-27 02:00","673.49","0"
"2014-05-28 02:00","675.62","0"
"2014-05-30 02:00","675.14","0"
"2014-06-02 02:00","681.13","0"
"2014-06-03 02:00","683.03","0"
"2014-06-04 02:00","679.18","0"
"2014-06-05 02:00","687.93","0"
"2014-06-06 02:00","691.41","0"
"2014-06-10 02:00","691.3","0"
"2014-06-11 02:00","688.99","0"
"2014-06-12 02:00","693.97","0"
"2014-06-13 02:00","695.48","0"
"2014-06-16 02:00","693.22","0"
"2014-06-17 02:00","685.93","0"
"2014-06-18 02:00","695.74","0"
"2014-06-19 02:00","703.88","0"
"2014-06-20 02:00","702.74","0"
"2014-06-23 02:00","704.83","0"
"2014-06-24 02:00","701.78","0"
"2014-06-25 02:00","691.08","0"
"2014-06-26 02:00","688.91","0"
"2014-06-27 02:00","690.88","0"
"2014-06-30 02:00","690.39","0"
"2014-07-01 02:00","696.04","0"
"2014-07-02 02:00","695.88","0"
"2014-07-03 02:00","701.29","0"
"2014-07-04 02:00","700.27","0"
"2014-07-07 02:00","699.78","0"
"2014-07-08 02:00","692.02","0"
"2014-07-09 02:00","692.25","0"
"2014-07-10 02:00","678.75","0"
"2014-07-11 02:00","680.87","0"
"2014-07-14 02:00","688.78","0"
"2014-07-15 02:00","690.76","0"
"2014-07-16 02:00","697.29","0"
"2014-07-17 02:00","694.99","0"
"2014-07-18 02:00","688.91","0"
"2014-07-21 02:00","691.46","0"
"2014-07-22 02:00","698","0"
"2014-07-23 02:00","699.85","0"
"2014-07-24 02:00","699.29","0"
"2014-07-25 02:00","693.27","0"
"2014-07-28 02:00","687.46","0"
"2014-07-29 02:00","690.51","0"
"2014-07-30 02:00","686.39","0"
"2014-07-31 02:00","682.05","0"
"2014-08-01 02:00","676","0"
"2014-08-04 02:00","678.66","0"
"2014-08-05 02:00","679.68","0"
"2014-08-06 02:00","672.64","0"
"2014-08-07 02:00","663.86","0"
"2014-08-08 02:00","656.74","0"
"2014-08-11 02:00","670.55","0"
"2014-08-12 02:00","659.48","0"
"2014-08-13 02:00","661.73","0"
"2014-08-14 02:00","664.23","0"
"2014-08-15 02:00","667.9","0"
"2014-08-18 02:00","668.66","0"
"2014-08-19 02:00","670.14","0"
"2014-08-20 02:00","673.94","0"
"2014-08-21 02:00","674.52","0"
"2014-08-22 02:00","672.78","0"
"2014-08-25 02:00","676.87","0"
"2014-08-26 02:00","682.39","0"
"2014-08-27 02:00","683.45","0"
"2014-08-28 02:00","681.56","0"
"2014-08-29 02:00","677.43","0"
"2014-09-01 02:00","682.52","0"
"2014-09-02 02:00","684.95","0"
"2014-09-03 02:00","687.04","0"
"2014-09-04 02:00","689.54","0"
"2014-09-05 02:00","684.91","0"
"2014-09-08 02:00","683.89","0"
"2014-09-09 02:00","680.42","0"
"2014-09-10 02:00","679.66","0"
"2014-09-11 02:00","677.26","0"
"2014-09-12 02:00","680.7","0"
"2014-09-15 02:00","679.5","0"
"2014-09-16 02:00","680.75","0"
"2014-09-17 02:00","684.45","0"
"2014-09-18 02:00","686.94","0"
"2014-09-19 02:00","686.59","0"
"2014-09-22 02:00","684.78","0"
"2014-09-23 02:00","675.76","0"
"2014-09-24 02:00","676.45","0"
"2014-09-25 02:00","671.59","0"
"2014-09-26 02:00","673.67","0"
"2014-09-29 02:00","674.37","0"
"2014-09-30 02:00","676.33","0"
"2014-10-01 02:00","669.76","0"
"2014-10-02 02:00","651.51","0"
"2014-10-03 02:00","649.78","0"
"2014-10-06 02:00","648.51","0"
"2014-10-07 02:00","637.66","0"
"2014-10-08 02:00","634.27","0"
"2014-10-09 02:00","626.22","0"
"2014-10-10 02:00","615.08","0"
"2014-10-13 02:00","618.18","0"
"2014-10-14 02:00","619.02","0"
"2014-10-15 02:00","606.05","0"
"2014-10-16 02:00","588.66","0"
"2014-10-17 02:00","611.8","0"
"2014-10-20 02:00","606.19","0"
"2014-10-21 02:00","625.73","0"
"2014-10-22 02:00","633.27","0"
"2014-10-23 02:00","631.37","0"
"2014-10-24 02:00","632.59","0"
"2014-10-27 01:00","629.2","0"
"2014-10-28 01:00","637.6","0"
"2014-10-29 01:00","645","0"
"2014-10-30 01:00","639.01","0"
"2014-10-31 01:00","642.37","0"
"2014-11-03 01:00","641.92","0"
"2014-11-04 01:00","633.09","0"
"2014-11-05 01:00","641.23","0"
"2014-11-06 01:00","639.84","0"
"2014-11-07 01:00","643.37","0"
"2014-11-10 01:00","648.07","0"
"2014-11-11 01:00","649.59","0"
"2014-11-12 01:00","646.32","0"
"2014-11-13 01:00","641.8","0"
"2014-11-14 01:00","652.34","0"
"2014-11-17 01:00","651.18","0"
"2014-11-18 01:00","653.33","0"
"2014-11-19 01:00","655.15","0"
"2014-11-20 01:00","652.68","0"
"2014-11-21 01:00","659.57","0"
"2014-11-24 01:00","661.19","0"
"2014-11-25 01:00","659.24","0"
"2014-11-26 01:00","649.64","0"
"2014-11-27 01:00","633.07","0"
"2014-11-28 01:00","612.55","0"
"2014-12-01 01:00","610.49","0"
"2014-12-02 01:00","616.42","0"
"2014-12-03 01:00","620.52","0"
"2014-12-04 01:00","612.9","0"
"2014-12-05 01:00","610.96","0"
"2014-12-08 01:00","603.35","0"
"2014-12-09 01:00","593.94","0"
"2014-12-10 01:00","594.67","0"
"2014-12-11 01:00","593.71","0"
"2014-12-12 01:00","584.05","0"
"2014-12-15 01:00","581.44","0"
"2014-12-16 01:00","575.27","0"
"2014-12-17 01:00","592.07","0"
"2014-12-18 01:00","615.6","0"
"2014-12-19 01:00","619.86","0"
"2014-12-22 01:00","623.69","0"
"2014-12-23 01:00","626.25","0"
"2014-12-29 01:00","624.32","0"
"2014-12-30 01:00","619.74","0"
"2015-01-02 01:00","622.52","0"
"2015-01-05 01:00","607.7","0"
"2015-01-06 01:00","612.05","0"
"2015-01-07 01:00","616.35","0"
"2015-01-08 01:00","622.9","0"
"2015-01-09 01:00","624.47","0"
"2015-01-12 01:00","615.95","0"
"2015-01-13 01:00","625.75","0"
"2015-01-14 01:00","617.73","0"
"2015-01-15 01:00","623.33","0"
"2015-01-16 01:00","622.63","0"
"2015-01-19 01:00","635.68","0"
"2015-01-20 01:00","631.4","0"
"2015-01-21 01:00","637.98","0"
"2015-01-22 01:00","643.45","0"
"2015-01-23 01:00","647.02","0"
"2015-01-26 01:00","645.81","0"
"2015-01-27 01:00","638.43","0"
"2015-01-28 01:00","639.74","0"
"2015-01-29 01:00","636.16","0"
"2015-01-30 01:00","635.71","0"
"2015-02-02 01:00","644.8","0"
"2015-02-03 01:00","659.41","0"
"2015-02-04 01:00","648.39","0"
"2015-02-05 01:00","655.84","0"
"2015-02-06 01:00","660.2","0"
"2015-02-09 01:00","664.51","0"
"2015-02-10 01:00","659.84","0"
"2015-02-11 01:00","647.35","0"
"2015-02-12 01:00","655.65","0"
"2015-02-13 01:00","664.76","0"
"2015-02-16 01:00","668.58","0"
"2015-02-17 01:00","663.75","0"
"2015-02-18 01:00","667.83","0"
"2015-02-19 01:00","659.95","0"
"2015-02-20 01:00","660.34","0"
"2015-02-23 01:00","659.64","0"
"2015-02-24 01:00","661.91","0"
"2015-02-25 01:00","664.35","0"
"2015-02-26 01:00","666.94","0"
"2015-02-27 01:00","663.28","0"
"2015-03-02 01:00","660.48","0"
"2015-03-03 01:00","663.13","0"
"2015-03-04 01:00","656.23","0"
"2015-03-05 01:00","662.99","0"
"2015-03-06 01:00","665.51","0"
"2015-03-09 01:00","659.96","0"
"2015-03-10 01:00","647.91","0"
"2015-03-11 01:00","652.02","0"
"2015-03-12 01:00","655.62","0"
"2015-03-13 01:00","654.7","0"
"2015-03-16 01:00","652.16","0"
"2015-03-17 01:00","653.81","0"
"2015-03-18 01:00","660.22","0"
"2015-03-19 01:00","657.38","0"
"2015-03-20 01:00","668.54","0"
"2015-03-23 01:00","667.71","0"
"2015-03-24 01:00","666.78","0"
"2015-03-25 01:00","662.57","0"
"2015-03-26 01:00","658.77","0"
"2015-03-27 01:00","662.69","0"
"2015-03-30 02:00","665.47","0"
"2015-03-31 02:00","664.96","0"
"2015-04-01 02:00","668.18","0"
"2015-04-07 02:00","692.87","0"
"2015-04-08 02:00","691.53","0"
"2015-04-09 02:00","693.59","0"
"2015-04-10 02:00","704.42","0"
"2015-04-13 02:00","705.55","0"
"2015-04-14 02:00","705.48","0"
"2015-04-15 02:00","711.22","0"
"2015-04-16 02:00","710.2","0"
"2015-04-17 02:00","701.51","0"
"2015-04-20 02:00","702.36","0"
"2015-04-21 02:00","705.19","0"
"2015-04-22 02:00","696.51","0"
"2015-04-23 02:00","702.61","0"
"2015-04-24 02:00","703.84","0"
"2015-04-27 02:00","705.52","0"
"2015-04-28 02:00","699.24","0"
"2015-04-29 02:00","686.57","0"
"2015-04-30 02:00","695.62","0"
"2015-05-04 02:00","702.93","0"
"2015-05-05 02:00","704.64","0"
"2015-05-06 02:00","701.2","0"
"2015-05-07 02:00","693.87","0"
"2015-05-08 02:00","701.11","0"
"2015-05-11 02:00","707.18","0"
"2015-05-12 02:00","703.74","0"
"2015-05-13 02:00","710.69","0"
"2015-05-15 02:00","704.85","0"
"2015-05-18 02:00","703.4","0"
"2015-05-19 02:00","700.49","0"
"2015-05-20 02:00","700.98","0"
"2015-05-21 02:00","704.17","0"
"2015-05-22 02:00","702.62","0"
"2015-05-26 02:00","692.74","0"
"2015-05-27 02:00","695.45","0"
"2015-05-28 02:00","694.35","0"
"2015-05-29 02:00","694.7","0"
"2015-06-01 02:00","693.17","0"
"2015-06-02 02:00","699.49","0"
"2015-06-03 02:00","703.62","0"
"2015-06-04 02:00","696.65","0"
"2015-06-05 02:00","697.58","0"
"2015-06-08 02:00","698.66","0"
"2015-06-09 02:00","690.65","0"
"2015-06-10 02:00","691.91","0"
"2015-06-11 02:00","693.93","0"
"2015-06-12 02:00","683.71","0"
"2015-06-15 02:00","674.39","0"
"2015-06-16 02:00","675.03","0"
"2015-06-17 02:00","678.82","0"
"2015-06-18 02:00","675.8","0"
"2015-06-19 02:00","680.21","0"
"2015-06-22 02:00","687.07","0"
"2015-06-23 02:00","690.68","0"
"2015-06-24 02:00","694.53","0"
"2015-06-25 02:00","690.98","0"
"2015-06-26 02:00","690.25","0"
"2015-06-29 02:00","678.75","0"
"2015-06-30 02:00","676.2","0"
"2015-07-01 02:00","675.71","0"
"2015-07-02 02:00","679.72","0"
"2015-07-03 02:00","674.43","0"
"2015-07-06 02:00","666.2","0"
"2015-07-07 02:00","661.29","0"
"2015-07-08 02:00","663.96","0"
"2015-07-09 02:00","672.38","0"
"2015-07-10 02:00","680.67","0"
"2015-07-13 02:00","683.6","0"
"2015-07-14 02:00","689.88","0"
"2015-07-15 02:00","692.16","0"
"2015-07-16 02:00","695.85","0"
"2015-07-17 02:00","694.53","0"
"2015-07-20 02:00","693.59","0"
"2015-07-21 02:00","696.43","0"
"2015-07-22 02:00","688.64","0"
"2015-07-23 02:00","689.47","0"
"2015-07-24 02:00","685.25","0"
"2015-07-27 02:00","669.35","0"
"2015-07-28 02:00","671.79","0"
"2015-07-29 02:00","683.28","0"
"2015-07-30 02:00","687.49","0"
"2015-07-31 02:00","683.04","0"
"2015-08-03 02:00","682.82","0"
"2015-08-04 02:00","681.97","0"
"2015-08-05 02:00","688.16","0"
"2015-08-06 02:00","679.15","0"
"2015-08-07 02:00","681.05","0"
"2015-08-10 02:00","679.19","0"
"2015-08-11 02:00","668.78","0"
"2015-08-12 02:00","662.7","0"
"2015-08-13 02:00","665.88","0"
"2015-08-14 02:00","656.72","0"
"2015-08-17 02:00","656.64","0"
"2015-08-18 02:00","655.74","0"
"2015-08-19 02:00","648.72","0"
"2015-08-20 02:00","637.77","0"
"2015-08-21 02:00","627.49","0"
"2015-08-24 02:00","593.99","0"
"2015-08-25 02:00","610.21","0"
"2015-08-26 02:00","615.04","0"
"2015-08-27 02:00","626.46","0"
"2015-08-28 02:00","635.03","0"
"2015-08-31 02:00","634.48","0"
"2015-09-01 02:00","623.07","0"
"2015-09-02 02:00","623.3","0"
"2015-09-03 02:00","638.96","0"
"2015-09-04 02:00","623","0"
"2015-09-07 02:00","621.03","0"
"2015-09-08 02:00","631.14","0"
"2015-09-09 02:00","638.15","0"
"2015-09-10 02:00","625.67","0"
"2015-09-11 02:00","618.79","0"
"2015-09-14 02:00","614.48","0"
"2015-09-15 02:00","618.29","0"
"2015-09-16 02:00","628.18","0"
"2015-09-17 02:00","632.51","0"
"2015-09-18 02:00","624.26","0"
"2015-09-21 02:00","626.63","0"
"2015-09-22 02:00","619.11","0"
"2015-09-23 02:00","615.27","0"
"2015-09-24 02:00","606.63","0"
"2015-09-25 02:00","620.79","0"
"2015-09-28 02:00","610.69","0"
"2015-09-29 02:00","611.63","0"
"2015-09-30 02:00","622.72","0"
"2015-10-01 02:00","628.15","0"
"2015-10-02 02:00","624.16","0"
"2015-10-05 02:00","645.18","0"
"2015-10-06 02:00","658.58","0"
"2015-10-07 02:00","670.84","0"
"2015-10-08 02:00","661","0"
"2015-10-09 02:00","666.12","0"
"2015-10-12 02:00","659.14","0"
"2015-10-13 02:00","654.89","0"
"2015-10-14 02:00","653.26","0"
"2015-10-15 02:00","659.6","0"
"2015-10-16 02:00","659.59","0"
"2015-10-19 02:00","658.96","0"
"2015-10-20 02:00","657.91","0"
"2015-10-21 02:00","658.65","0"
"2015-10-22 02:00","660.67","0"
"2015-10-23 02:00","668.28","0"
"2015-10-26 01:00","667.08","0"
"2015-10-27 01:00","658.19","0"
"2015-10-28 01:00","663.89","0"
"2015-10-29 01:00","656.57","0"
"2015-10-30 01:00","655.53","0"
"2015-11-02 01:00","659.4","0"
"2015-11-03 01:00","666.95","0"
"2015-11-04 01:00","677.74","0"
"2015-11-05 01:00","671.17","0"
"2015-11-06 01:00","668.74","0"
"2015-11-09 01:00","671.01","0"
"2015-11-10 01:00","666.42","0"
"2015-11-11 01:00","665.44","0"
"2015-11-12 01:00","650.84","0"
"2015-11-13 01:00","648.47","0"
"2015-11-16 01:00","652.62","0"
"2015-11-17 01:00","661.5","0"
"2015-11-18 01:00","668.46","0"
"2015-11-19 01:00","668.48","0"
"2015-11-20 01:00","666.19","0"
"2015-11-23 01:00","665.33","0"
"2015-11-24 01:00","666.3","0"
"2015-11-25 01:00","665.17","0"
"2015-11-26 01:00","668.95","0"
"2015-11-27 01:00","665.84","0"
"2015-11-30 01:00","669.66","0"
"2015-12-01 01:00","672.53","0"
"2015-12-02 01:00","673.6","0"
"2015-12-03 01:00","664.43","0"
"2015-12-04 01:00","653.88","0"
"2015-12-07 01:00","654.31","0"
"2015-12-08 01:00","644.96","0"
"2015-12-09 01:00","650.31","0"
"2015-12-10 01:00","642.62","0"
"2015-12-11 01:00","632.93","0"
"2015-12-14 01:00","622.72","0"
"2015-12-15 01:00","640.81","0"
"2015-12-16 01:00","643.54","0"
"2015-12-17 01:00","638.69","0"
"2015-12-18 01:00","628.23","0"
"2015-12-21 01:00","628.46","0"
"2015-12-22 01:00","626.97","0"
"2015-12-23 01:00","644.39","0"
"2015-12-28 01:00","640.95","0"
"2015-12-29 01:00","648.41","0"
"2015-12-30 01:00","648.96","0"
"2016-01-04 01:00","640.84","0"
"2016-01-05 01:00","629.62","0"
"2016-01-06 01:00","620.61","0"
"2016-01-07 01:00","603.92","0"
"2016-01-08 01:00","601.12","0"
"2016-01-11 01:00","591.52","0"
"2016-01-12 01:00","589.13","0"
"2016-01-13 01:00","591.75","0"
"2016-01-14 01:00","577.33","0"
"2016-01-15 01:00","570.86","0"
"2016-01-18 01:00","563.22","0"
"2016-01-19 01:00","579.44","0"
"2016-01-20 01:00","552.32","0"
"2016-01-21 01:00","565.82","0"
"2016-01-22 01:00","590.63","0"
"2016-01-25 01:00","584.6","0"
"2016-01-26 01:00","589.22","0"
"2016-01-27 01:00","585.01","0"
"2016-01-28 01:00","593.93","0"
"2016-01-29 01:00","603.36","0"
"2016-02-01 01:00","596.62","0"
"2016-02-02 01:00","578.16","0"
"2016-02-03 01:00","579.57","0"
"2016-02-04 01:00","596.49","0"
"2016-02-05 01:00","605.32","0"
"2016-02-08 01:00","581.19","0"
"2016-02-09 01:00","575.17","0"
"2016-02-10 01:00","571.08","0"
"2016-02-11 01:00","555.04","0"
"2016-02-12 01:00","563.62","0"
"2016-02-15 01:00","580.87","0"
"2016-02-16 01:00","573.49","0"
"2016-02-17 01:00","596.2","0"
"2016-02-18 01:00","599.98","0"
"2016-02-19 01:00","591.94","0"
